ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG05A,ASBG05B,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG05J,ASBG05K,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG10F,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH04,ASBH06,ASBH07F,ASBH09,ASBH14A,ASBH14B,ASBH14C,ASBH16,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG04,ACBG05A,ACBG05B,ACBG07A,ACBG07B,ACBG07C,ACBG08,ACBG13,ACBG14A,ACBG14B,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
9.92,393.622798,397.58125200000006,418.037908,390.747938,412.449992,7.20676,6.93638,8.49098,6.54828,8.6804,7.68295,8.72693,7.542070000000001,7.22491,9.35253,9.21443,9.2165,10.445390000000002,12.13203,8.45942,130.0,6.0,6.0,6.42218,7.23401,6.67362,1061.33333,7.0,27.0,27.0,2.0,2.0,8.83963,10.40627,8.67953,8.54995,159.2,26.53333,1,2,3,1,2,1,1,1,2,1,2,2,5,3,3,1,1,1,4,4,4,3,1,3,3,2,3,2,3,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,6,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,3,3,2,2,2,2,1,2,3,4,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,3,3,3,1,2,2,5,1,1,1,2,1,1,1,3,3,3,3,1,3,2,2,1,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,1,4,4,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,2,2,2,2,2,3,3,3,3,4,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,5,3,1,2,2
9.58,437.120856,429.230402,436.3376080000001,433.855006,455.238362,8.77882,12.852619999999998,8.33331,8.28542,8.6804,9.17072,8.72693,7.542070000000001,6.33435,8.4132,9.91556,8.83683,9.761769999999999,8.46496,8.67085,130.0,6.0,6.0,6.42218,7.23401,6.67362,1061.33333,7.0,27.0,27.0,2.0,2.0,8.83963,10.40627,8.67953,8.54995,159.2,26.53333,2,2,1,1,2,1,1,1,2,2,2,2,5,3,1,1,1,1,3,2,3,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,4,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,4,5,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,3,3,3,1,2,2,5,1,1,1,2,1,1,1,3,3,3,3,1,3,2,2,1,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,1,4,4,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,2,2,2,2,2,3,3,3,3,4,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,5,3,1,2,2
9.5,382.520208,318.325332,380.275936,384.543592,341.50659199999996,6.93942,5.40935,10.28695,5.76416,8.31437,5.35292,9.0457,8.08848,9.91394,6.686340000000001,10.50035,8.57506,9.0796,8.46496,10.14182,130.0,6.0,6.0,6.42218,7.23401,6.67362,1061.33333,7.0,27.0,27.0,2.0,2.0,8.83963,10.40627,8.67953,8.54995,159.2,26.53333,2,1,3,2,2,2,2,1,1,1,2,2,4,1,3,1,1,1,4,4,4,3,1,3,3,1,3,2,3,2,3,1,1,1,2,2,2,2,1,2,2,1,1,2,1,6,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,3,2,2,1,2,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,3,3,3,1,2,2,5,1,1,1,2,1,1,1,3,3,3,3,1,3,2,2,1,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,1,4,4,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,2,2,2,2,2,3,3,3,3,4,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,5,3,1,2,2
10.25,539.9415,525.518812,535.02409,516.572948,509.83395200000007,7.68647,7.87932,9.264140000000001,7.25705,8.6804,9.17072,8.428240000000002,9.60729,9.3078,11.934670465353175,12.6986,12.68384,11.18387,10.10603,9.58447,130.0,6.0,6.0,6.42218,7.23401,6.67362,1061.33333,7.0,27.0,27.0,2.0,2.0,8.83963,10.40627,8.67953,8.54995,159.2,26.53333,1,3,1,1,1,1,2,1,1,1,1,1,4,2,3,1,1,1,2,1,3,2,2,3,2,1,2,2,2,2,3,1,1,1,2,2,2,2,1,3,1,1,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,2,1,2,4,2,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,3,3,3,1,2,2,5,1,1,1,2,1,1,1,3,3,3,3,1,3,2,2,1,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,1,4,4,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,2,2,2,2,2,3,3,3,3,4,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,5,3,1,2,2
11.0,544.570152,509.689796,584.46787,538.9059239999999,543.9085440000001,10.50352,7.87932,8.33331,8.83577,9.89746,10.14141,10.28978,8.94299,8.47905,7.933049999999999,10.04897,9.00169,11.61328,12.13203,9.10865,130.0,6.0,6.0,6.42218,7.23401,6.67362,1061.33333,7.0,27.0,27.0,2.0,2.0,8.83963,10.40627,8.67953,8.54995,159.2,26.53333,2,3,1,1,1,1,1,1,2,2,2,1,5,2,1,2,2,1,2,2,2,1,3,1,2,2,2,2,2,1,3,1,1,1,2,2,2,2,1,2,2,4,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,3,2,2,2,1,1,2,3,5,4,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,3,3,3,1,2,2,5,1,1,1,2,1,1,1,3,3,3,3,1,3,2,2,1,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,1,4,4,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,2,2,2,2,2,3,3,3,3,4,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,5,3,1,2,2
10.08,443.550124,406.174412,445.1825379999999,427.196608,452.76985600000006,6.647640000000001,3.2450599999999996,7.50627,2.39842,8.6493,2.10925,8.1368,7.76405,7.75817,6.169950000000001,7.57471,6.78757,8.72843,12.13203,9.8488,130.0,6.0,6.0,6.42218,7.23401,6.67362,1061.33333,7.0,27.0,27.0,2.0,2.0,8.83963,10.40627,8.67953,8.54995,159.2,26.53333,2,2,1,1,2,2,2,1,2,1,2,2,5,1,2,1,1,1,4,4,3,4,3,3,3,3,3,2,3,3,2,1,1,1,2,2,2,2,1,1,2,1,2,1,1,6,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,3,2,3,3,2,2,3,1,2,4,3,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,3,3,3,1,2,2,5,1,1,1,2,1,1,1,3,3,3,3,1,3,2,2,1,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,1,4,4,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,2,2,2,2,2,3,3,3,3,4,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,5,3,1,2,2
11.17,445.20331,414.850666,440.89021,412.424236,410.572474,2.95473,8.23773,9.528710000000002,8.05152,10.98651,8.96826,7.84162,10.22238,9.99175,8.91792,8.81024,8.78784,8.72843,12.13203,8.67085,130.0,6.0,6.0,6.42218,7.23401,6.67362,1061.33333,7.0,27.0,27.0,2.0,2.0,8.83963,10.40627,8.67953,8.54995,159.2,26.53333,2,2,1,2,1,1,2,1,1,2,2,2,2,3,4,1,1,2,4,1,3,4,1,3,2,1,2,2,2,3,2,1,1,1,2,2,2,2,1,3,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,3,1,2,4,1,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,3,3,3,1,2,2,5,1,1,1,2,1,1,1,3,3,3,3,1,3,2,2,1,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,1,4,4,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,2,2,2,2,2,3,3,3,3,4,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,5,3,1,2,2
10.67,609.3115540000001,579.4659359999999,597.030718,574.2821900000001,583.1032999999999,14.77909,12.852619999999998,9.85265,13.33453,5.92238,10.45984,10.28978,8.94299,9.65449,7.16522,8.40746,7.714189999999999,10.445390000000002,12.13203,8.88647,130.0,6.0,6.0,6.42218,7.23401,6.67362,1061.33333,1.0,26.0,26.0,2.0,13.0,9.7433,11.59162,13.241339999999997,5.96314,159.2,39.8,1,4,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,4,2,2,1,1,1,1,3,1,1,1,1,1,1,2,2,2,2,1,3,2,4,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,4,1,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,3,3,3,1,2,2,5,1,1,1,2,1,1,1,3,3,3,3,1,1,1,1,1,2,3,2,3,2,2,2,2,2,3,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,3,3,2,3,4,3,1,2,2,4,4,1,1,4,4,4,1,1,1,1,1,1,1,1,3,4,3,3,3,3,3,2,2,2,2,2,1,2,3,3,3,3,1,4,4,1,1,1,4,4,1,2,2,1,2,3,3,3,3,2,4,4,4,4,1,1,1,1,2,2,3,3,1,2,1,1,1,1,2,1,5,2,1,1,3
9.42,434.029596,404.81055,441.9924160000001,449.73867600000005,425.09987,7.20676,7.87932,10.965,8.28542,12.18062,6.649260000000001,9.0457,7.7429499999999996,6.52496,5.584780000000001,7.57471,6.533990000000001,10.445390000000002,10.83953,8.67085,130.0,6.0,6.0,6.42218,7.23401,6.67362,1061.33333,1.0,26.0,26.0,2.0,13.0,9.7433,11.59162,13.241339999999997,5.96314,159.2,39.8,1,2,4,2,1,1,2,2,2,1,2,2,5,3,3,2,2,2,1,3,4,4,1,3,2,1,2,1,3,2,2,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,3,3,2,3,2,1,2,2,4,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,3,3,3,1,2,2,5,1,1,1,2,1,1,1,3,3,3,3,1,1,1,1,1,2,3,2,3,2,2,2,2,2,3,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,3,3,2,3,4,3,1,2,2,4,4,1,1,4,4,4,1,1,1,1,1,1,1,1,3,4,3,3,3,3,3,2,2,2,2,2,1,2,3,3,3,3,1,4,4,1,1,1,4,4,1,2,2,1,2,3,3,3,3,2,4,4,4,4,1,1,1,1,2,2,3,3,1,2,1,1,1,1,2,1,5,2,1,1,3
9.75,531.5545539999999,526.5328400000001,571.0093439999999,553.2986119999999,548.556182,8.34208,12.852619999999998,5.24314,8.92546,11.50099,11.30153,8.428240000000002,12.18902,10.9525,8.48851,7.57471,7.93271,9.422330000000002,8.994789999999998,9.34052,130.0,6.0,6.0,6.42218,7.23401,6.67362,1061.33333,1.0,26.0,26.0,2.0,13.0,9.7433,11.59162,13.241339999999997,5.96314,159.2,39.8,2,3,3,2,1,1,2,1,1,1,1,2,5,2,2,3,2,1,1,4,2,1,1,3,1,3,2,2,1,2,3,1,1,1,2,2,2,2,1,2,3,1,2,2,1,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,3,3,3,1,2,2,5,1,1,1,2,1,1,1,3,3,3,3,1,1,1,1,1,2,3,2,3,2,2,2,2,2,3,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,3,3,2,3,4,3,1,2,2,4,4,1,1,4,4,4,1,1,1,1,1,1,1,1,3,4,3,3,3,3,3,2,2,2,2,2,1,2,3,3,3,3,1,4,4,1,1,1,4,4,1,2,2,1,2,3,3,3,3,2,4,4,4,4,1,1,1,1,2,2,3,3,1,2,1,1,1,1,2,1,5,2,1,1,3
9.42,332.03205,346.656614,325.02515400000004,342.91853,326.368558,8.77882,7.55475,7.43922,13.33453,9.00419,7.495559999999999,7.84162,9.29058,8.47905,9.35253,9.62426,9.43432,8.72843,8.46496,8.45942,130.0,6.0,6.0,6.42218,7.23401,6.67362,1061.33333,1.0,26.0,26.0,2.0,13.0,9.7433,11.59162,13.241339999999997,5.96314,159.2,39.8,1,1,1,1,1,1,1,1,2,1,2,1,3,2,3,1,2,1,2,4,2,3,1,2,2,3,1,2,3,3,3,1,1,1,2,2,2,2,1,1,4,3,1,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,3,2,2,2,3,2,2,1,4,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,3,3,3,1,2,2,5,1,1,1,2,1,1,1,3,3,3,3,1,1,1,1,1,2,3,2,3,2,2,2,2,2,3,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,3,3,2,3,4,3,1,2,2,4,4,1,1,4,4,4,1,1,1,1,1,1,1,1,3,4,3,3,3,3,3,2,2,2,2,2,1,2,3,3,3,3,1,4,4,1,1,1,4,4,1,2,2,1,2,3,3,3,3,2,4,4,4,4,1,1,1,1,2,2,3,3,1,2,1,1,1,1,2,1,5,2,1,1,3
9.83,513.95938,536.767486,513.92125,508.98299599999996,511.882174,7.90958,8.64972,9.85265,8.05152,10.21804,9.17072,8.1368,8.08848,7.92896,7.23568,9.21443,8.29479,10.445390000000002,8.994789999999998,7.19013,130.0,6.0,6.0,6.42218,7.23401,6.67362,1061.33333,1.0,26.0,26.0,2.0,13.0,9.7433,11.59162,13.241339999999997,5.96314,159.2,39.8,1,3,1,1,1,1,1,2,2,1,2,1,5,4,4,2,1,1,3,2,3,3,1,3,2,1,2,2,2,3,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,4,5,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,3,3,3,1,2,2,5,1,1,1,2,1,1,1,3,3,3,3,1,1,1,1,1,2,3,2,3,2,2,2,2,2,3,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,3,3,2,3,4,3,1,2,2,4,4,1,1,4,4,4,1,1,1,1,1,1,1,1,3,4,3,3,3,3,3,2,2,2,2,2,1,2,3,3,3,3,1,4,4,1,1,1,4,4,1,2,2,1,2,3,3,3,3,2,4,4,4,4,1,1,1,1,2,2,3,3,1,2,1,1,1,1,2,1,5,2,1,1,3
11.25,394.851574,385.294272,412.3977,377.474692,393.112626,8.77882,8.23773,6.82884,7.25705,9.00419,7.865749999999999,7.532170000000001,10.54337,10.72985,10.77067,11.55635,11.16498,8.72843,12.13203,9.58447,130.0,6.0,6.0,6.42218,7.23401,6.67362,1061.33333,5.0,27.0,27.0,8.0,10.0,9.44107,12.35702,9.27422,5.31576,59.70000000000001,13.26667,2,1,3,1,1,1,2,1,1,2,1,1,2,3,3,2,1,2,2,2,2,3,2,2,2,3,2,2,3,3,3,1,1,1,2,1,1,2,2,2,1,2,1,1,1,5,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,3,1,2,4,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,3,3,3,1,2,2,5,1,1,1,2,1,1,1,3,3,3,3,2,3,1,2,2,1,3,2,3,3,2,3,2,2,2,1,2,3,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,2,1,1,2,2,3,2,2,3,3,4,3,2,3,3,4,3,3,4,4,4,3,1,2,3,2,2,3,4,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,3,4,3,3,3,4,3,3,3,4,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,5,2,1,2,3
9.67,612.847086,593.01383,627.94806,598.9623300000001,629.9827779999999,8.12699,12.852619999999998,7.636919999999999,13.33453,5.92238,11.30153,9.399640000000002,9.29058,8.47905,4.87777,2.85854,3.8755899999999994,10.445390000000002,12.13203,10.14182,130.0,6.0,6.0,6.42218,7.23401,6.67362,1061.33333,5.0,27.0,27.0,8.0,10.0,9.44107,12.35702,9.27422,5.31576,59.70000000000001,13.26667,1,4,3,2,1,1,2,1,2,2,2,2,5,2,2,2,3,1,2,2,2,2,4,3,1,3,1,3,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,3,3,3,3,2,1,2,4,4,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,3,3,3,1,2,2,5,1,1,1,2,1,1,1,3,3,3,3,2,3,1,2,2,1,3,2,3,3,2,3,2,2,2,1,2,3,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,2,1,1,2,2,3,2,2,3,3,4,3,2,3,3,4,3,3,4,4,4,2,1,2,2,2,2,3,4,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,3,4,3,3,3,4,3,3,3,4,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,5,2,1,2,3
10.25,453.992032,442.34368000000006,403.717308,442.20625600000005,464.07451599999996,8.55821,8.64972,6.13793,6.90346,7.23115,7.30132,8.428240000000002,8.08848,7.22491,9.35253,10.9917,10.1163,10.801940000000002,10.83953,7.62363,130.0,6.0,6.0,6.42218,7.23401,6.67362,1061.33333,5.0,27.0,27.0,8.0,10.0,9.44107,12.35702,9.27422,5.31576,59.70000000000001,13.26667,1,2,1,1,1,2,2,2,1,2,2,2,2,3,2,1,2,3,2,1,2,4,2,2,2,3,3,3,3,2,3,2,3,1,2,2,2,2,1,2,1,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,3,2,1,2,2,1,3,4,4,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,3,3,3,1,2,2,5,1,1,1,2,1,1,1,3,3,3,3,2,3,1,2,2,1,3,2,3,3,2,3,2,2,2,1,2,3,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,2,1,1,2,2,3,2,2,3,3,4,3,2,3,3,4,3,3,4,4,4,2,1,2,2,2,2,3,4,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,3,4,3,3,3,4,3,3,3,4,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,5,2,1,2,3
9.67,455.199046,473.354252,434.141924,463.414654,469.5391100000001,8.12699,3.2450599999999996,9.264140000000001,5.25253,8.31437,5.35292,10.28978,10.54337,10.34719,7.61837,7.99769,7.714189999999999,8.72843,7.35062,8.88647,130.0,6.0,6.0,6.42218,7.23401,6.67362,1061.33333,5.0,27.0,27.0,8.0,10.0,9.44107,12.35702,9.27422,5.31576,59.70000000000001,13.26667,2,2,2,1,1,2,2,2,2,2,2,2,5,1,1,2,2,1,4,4,3,3,3,3,3,1,3,2,3,2,3,1,1,1,2,2,2,2,1,2,2,3,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,4,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,3,3,3,1,2,2,5,1,1,1,2,1,1,1,3,3,3,3,2,3,1,2,2,1,3,2,3,3,2,3,2,2,2,1,2,3,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,2,1,1,2,2,3,2,2,3,3,4,3,2,3,3,4,3,3,4,4,4,2,1,2,2,2,2,3,4,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,3,4,3,3,3,4,3,3,3,4,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,5,2,1,2,3
9.58,390.220264,331.6483099999999,384.901708,372.718658,404.455278,14.77909,3.2450599999999996,7.24426,2.39842,8.31437,6.39342,9.0457,10.22238,10.72985,7.16522,7.57471,7.264050000000001,5.8372,12.13203,9.10865,130.0,6.0,6.0,6.42218,7.23401,6.67362,1061.33333,5.0,27.0,27.0,8.0,10.0,9.44107,12.35702,9.27422,5.31576,59.70000000000001,13.26667,2,1,1,1,1,1,1,1,2,2,2,1,5,1,1,1,1,1,4,4,4,3,1,1,3,3,3,2,3,2,3,1,1,1,2,2,2,2,1,2,2,1,1,1,1,5,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,3,1,2,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,3,3,3,1,2,2,5,1,1,1,2,1,1,1,3,3,3,3,2,3,1,2,2,1,3,2,3,3,2,3,2,2,2,1,2,3,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,2,1,1,2,2,3,2,2,3,3,4,3,2,3,3,4,3,3,4,4,4,2,1,2,2,2,2,3,4,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,3,4,3,3,3,4,3,3,3,4,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,5,2,1,2,3
