ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG05A,ASBG05B,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG05J,ASBG05K,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG10F,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH04,ASBH06,ASBH07F,ASBH09,ASBH14A,ASBH14B,ASBH14C,ASBH16,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG04,ACBG05A,ACBG05B,ACBG07A,ACBG07B,ACBG07C,ACBG08,ACBG13,ACBG14A,ACBG14B,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
10.08,531.310444,525.123552,562.277262,518.2071559999999,535.56834,10.12086,9.82079,8.183980000000004,10.66007,9.60657,8.7748,7.84162,9.60729,9.3078,8.48851,8.40746,8.36223,9.761769999999999,10.83953,10.8815,300.0,17.0,17.0,9.24037,11.32571,12.9615,910.0,32.0,34.0,34.0,1.0,8.0,9.44107,13.6815,8.67953,10.27928,182.0,58.5,1,3,1,2,2,1,2,2,2,2,2,2,5,1,3,3,2,1,2,2,3,3,3,2,1,2,1,2,2,3,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,4,1,2,1,1,1,1,2,1,1,4,2,1,1,1,1,1,4,2,3,3,4,4,4,4,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,5,1,2,2,1,3,2,3,3,2,3,2,2,2,3,2,3,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,3,2,1,2,4,4,3,2,1,3,4,2,1,3,3,3,2,2,2,2,2,3,3,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,4,5,3,1,2,1,1,1,2,1,1,5,2,1,2,2
10.08,583.913228,574.0159879999999,576.785204,582.014642,593.849128,7.68647,8.64972,10.965,9.1701,11.50099,8.7748,8.72693,9.60729,10.72985,10.26741,10.04897,10.1163,8.72843,12.13203,7.40977,300.0,17.0,17.0,9.24037,11.32571,12.9615,910.0,32.0,34.0,34.0,1.0,8.0,9.44107,13.6815,8.67953,10.27928,182.0,58.5,1,4,1,1,2,1,2,2,2,2,2,2,5,3,2,2,1,1,2,1,4,1,1,3,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,3,1,3,2,1,2,1,1,1,1,2,1,1,4,2,1,1,1,1,1,4,2,3,3,4,4,4,4,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,5,1,2,2,1,3,2,3,3,2,3,2,2,2,3,2,3,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,3,2,1,2,4,4,3,2,1,3,4,2,1,3,3,3,2,2,2,2,2,3,3,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,4,5,3,1,2,1,1,1,2,1,1,5,2,1,2,2
9.42,590.113402,573.8679060000001,612.210318,572.98297,582.190568,8.77882,9.82079,9.85265,10.0428,9.60657,8.96826,8.72693,7.542070000000001,7.22491,8.91792,9.62426,9.2165,10.445390000000002,10.83953,8.2504,300.0,17.0,17.0,9.24037,11.32571,12.9615,910.0,32.0,34.0,34.0,1.0,8.0,9.44107,13.6815,8.67953,10.27928,182.0,58.5,2,4,2,1,2,2,1,2,2,2,2,2,4,3,4,2,2,1,1,1,2,3,1,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,3,3,2,2,2,2,1,2,2,4,2,1,1,1,1,2,1,1,4,2,1,1,1,1,1,4,2,3,3,4,4,4,4,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,5,1,2,2,1,3,2,3,3,2,3,2,2,2,3,2,3,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,3,2,1,2,4,4,3,2,1,3,4,2,1,3,3,3,2,2,2,2,2,3,3,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,4,5,3,1,2,1,1,1,2,1,1,5,2,1,2,2
10.17,587.3420739999999,586.2734,630.230076,566.593128,594.4782299999999,9.25019,12.852619999999998,9.85265,9.56347,11.50099,10.83607,9.0457,9.29058,9.3078,8.05673,8.81024,8.36223,10.445390000000002,12.13203,6.9618,300.0,17.0,17.0,9.24037,11.32571,12.9615,910.0,32.0,34.0,34.0,1.0,8.0,9.44107,13.6815,8.67953,10.27928,182.0,58.5,2,4,1,1,1,2,1,1,2,1,2,2,5,4,3,2,1,1,1,1,4,3,3,2,1,1,1,2,1,2,3,1,1,1,2,2,2,2,1,3,2,1,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,3,4,3,2,1,1,1,1,2,1,1,4,2,1,1,1,1,1,4,2,3,3,4,4,4,4,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,5,1,2,2,1,3,2,3,3,2,3,2,2,2,3,2,3,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,3,2,1,2,4,4,3,2,1,3,4,2,1,3,3,3,2,2,2,2,2,3,3,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,4,5,3,1,2,1,1,1,2,1,1,5,2,1,2,2
9.58,509.9172699999999,480.267492,542.852614,495.20157400000016,518.99668,8.34208,7.87932,9.85265,7.07874,8.6804,6.39342,6.83123,8.08848,9.3078,7.16522,8.81024,7.93271,11.61328,12.13203,8.04235,300.0,17.0,17.0,9.24037,11.32571,12.9615,910.0,32.0,34.0,34.0,1.0,8.0,9.44107,13.6815,8.67953,10.27928,182.0,58.5,1,3,1,1,1,1,2,2,1,1,2,1,4,3,3,3,1,1,2,4,2,2,1,3,2,1,3,2,3,3,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,3,4,1,5,1,1,1,1,2,1,1,4,2,1,1,1,1,1,4,2,3,3,4,4,4,4,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,5,1,2,2,1,3,2,3,3,2,3,2,2,2,3,2,3,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,3,2,1,2,4,4,3,2,1,3,4,2,1,3,3,3,2,2,2,2,2,3,3,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,4,5,3,1,2,1,1,1,2,1,1,5,2,1,2,2
9.75,560.027994,583.907962,619.188782,572.4010620000001,592.289626,11.61875,12.852619999999998,12.567489999999998,13.33453,10.57259,12.86202,13.45388,10.19786,8.89752,9.79887,9.21443,9.43432,10.801940000000002,12.13203,9.81687,300.0,17.0,17.0,9.24037,11.32571,12.9615,910.0,32.0,34.0,34.0,1.0,8.0,9.44107,13.6815,8.67953,10.27928,182.0,58.5,2,4,1,1,1,1,1,1,1,1,2,2,5,4,4,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,3,1,1,2,2,2,2,2,1,2,2,2,2,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,1,2,2,3,2,1,1,1,1,2,1,1,4,2,1,1,1,1,1,4,2,3,3,4,4,4,4,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,5,1,2,2,1,3,2,3,3,2,3,2,2,2,3,2,3,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,3,2,1,2,4,4,3,2,1,3,4,2,1,3,3,3,2,2,2,2,2,3,3,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,4,5,3,1,2,1,1,1,2,1,1,5,2,1,2,2
10.0,480.680806,447.74015600000007,485.40410600000007,467.1098760000001,479.964366,8.55821,10.82106,9.85265,11.54818,15.04369,9.61297,9.399640000000002,8.94299,8.92588,6.169950000000001,7.99769,7.029620000000001,8.72843,8.994789999999998,6.465270000000001,300.0,17.0,17.0,9.24037,11.32571,12.9615,910.0,32.0,34.0,34.0,1.0,8.0,9.44107,13.6815,8.67953,10.27928,182.0,58.5,1,3,3,1,2,1,2,1,2,2,2,1,5,3,3,2,3,1,1,1,2,3,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,3,4,1,2,1,1,1,1,2,1,1,4,2,1,1,1,1,1,4,2,3,3,4,4,4,4,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,5,1,2,2,1,3,2,3,3,2,3,2,2,2,3,2,3,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,3,2,1,2,4,4,3,2,1,3,4,2,1,3,3,3,2,2,2,2,2,3,3,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,4,5,3,1,2,1,1,1,2,1,1,5,2,1,2,2
9.67,431.442802,417.134444,464.613752,435.270042,443.364702,9.00789,8.23773,10.965,6.72566,11.50099,7.30132,7.84162,10.22238,9.65449,8.91792,8.40746,8.57506,9.761769999999999,9.52493,8.04235,300.0,17.0,17.0,9.24037,11.32571,12.9615,910.0,32.0,34.0,34.0,1.0,8.0,9.44107,13.6815,8.67953,10.27928,182.0,58.5,2,2,1,1,1,1,2,1,2,1,2,2,5,3,4,2,2,1,3,3,2,3,1,2,2,1,3,2,3,3,3,1,1,1,2,2,2,2,1,2,2,3,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,3,4,2,1,1,1,1,1,2,1,1,4,2,1,1,1,1,1,4,2,3,3,4,4,4,4,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,5,1,2,2,1,3,2,3,3,2,3,2,2,2,3,2,3,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,3,2,1,2,4,4,3,2,1,3,4,2,1,3,3,3,2,2,2,2,2,3,3,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,4,5,3,1,2,1,1,1,2,1,1,5,2,1,2,2
9.83,598.2840120000001,564.63604,569.97157,574.3195819999999,605.6327760000001,9.00789,10.82106,9.528710000000002,11.54818,8.6804,9.97223,9.0457,8.08848,7.22491,8.48851,8.81024,8.57506,10.445390000000002,10.83953,7.8339,300.0,17.0,17.0,9.24037,11.32571,12.9615,910.0,32.0,34.0,34.0,1.0,8.0,9.44107,13.6815,8.67953,10.27928,182.0,58.5,1,4,1,1,2,1,2,1,2,2,2,2,4,3,3,3,2,1,2,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,1,3,4,4,2,1,1,1,1,2,1,1,4,2,1,1,1,1,1,4,2,3,3,4,4,4,4,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,5,1,2,2,1,3,2,3,3,2,3,2,2,2,3,2,3,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,3,2,1,2,4,4,3,2,1,3,4,2,1,3,3,3,2,2,2,2,2,3,3,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,4,5,3,1,2,1,1,1,2,1,1,5,2,1,2,2
9.42,515.533874,532.8230820000001,561.3533000000001,522.44658,506.2484720000001,9.51164,9.82079,8.183980000000004,9.1701,9.60657,9.17072,6.42311,9.29058,9.65449,8.05673,10.50035,9.2165,8.36153,10.83953,9.10865,300.0,17.0,17.0,9.24037,11.32571,12.9615,910.0,32.0,34.0,34.0,1.0,8.0,9.44107,13.6815,8.67953,10.27928,182.0,58.5,2,3,2,1,1,2,1,2,2,2,2,1,4,2,4,2,2,1,2,1,2,1,1,2,1,2,2,2,2,3,3,1,1,1,2,2,2,2,2,1,1,1,1,1,1,6,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,1,2,2,2,2,1,1,1,1,2,1,1,4,2,1,1,1,1,1,4,2,3,3,4,4,4,4,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,5,1,2,2,1,3,2,3,3,2,3,2,2,2,3,2,3,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,3,2,1,2,4,4,3,2,1,3,4,2,1,3,3,3,2,2,2,2,2,3,3,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,4,5,3,1,2,1,1,1,2,1,1,5,2,1,2,2
9.58,611.8461060000001,581.4367279999999,627.0795700000001,578.8858720000001,608.468526,11.61875,12.852619999999998,12.567489999999998,8.28542,15.04369,8.7748,13.45388,8.94299,8.47905,6.686340000000001,7.99769,7.264050000000001,10.10135,12.13203,7.40977,300.0,17.0,17.0,9.24037,11.32571,12.9615,910.0,32.0,34.0,34.0,1.0,8.0,9.44107,13.6815,8.67953,10.27928,182.0,58.5,2,4,1,1,1,2,1,1,2,2,1,2,5,3,4,2,1,1,1,1,4,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,2,2,1,2,2,1,1,2,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,3,2,2,2,2,1,3,3,3,2,1,1,1,1,2,1,1,4,2,1,1,1,1,1,4,2,3,3,4,4,4,4,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,5,1,2,2,1,3,2,3,3,2,3,2,2,2,3,2,3,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,3,2,1,2,4,4,3,2,1,3,4,2,1,3,3,3,2,2,2,2,2,3,3,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,4,5,3,1,2,1,1,1,2,1,1,5,2,1,2,2
10.17,604.911384,608.1683419999999,598.1068560000001,607.44147,616.0453180000001,8.77882,8.64972,12.567489999999998,9.1701,10.98651,10.83607,9.8041,9.60729,9.3078,8.91792,9.62426,9.2165,9.761769999999999,12.13203,8.04235,300.0,17.0,17.0,9.24037,11.32571,12.9615,910.0,32.0,34.0,34.0,1.0,8.0,9.44107,13.6815,8.67953,10.27928,182.0,58.5,1,4,1,1,1,1,2,1,1,2,1,2,5,3,1,3,2,1,1,1,3,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,1,1,2,1,1,1,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,3,4,5,2,1,1,1,1,2,1,1,4,2,1,1,1,1,1,4,2,3,3,4,4,4,4,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,5,1,2,2,1,3,2,3,3,2,3,2,2,2,3,2,3,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,3,2,1,2,4,4,3,2,1,3,4,2,1,3,3,3,2,2,2,2,2,3,3,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,4,5,3,1,2,1,1,1,2,1,1,5,2,1,2,2
9.5,502.75942800000007,473.8167879999999,505.859174,509.81356399999993,542.1074140000001,8.77882,9.15299,9.03816,10.0428,9.30655,11.30153,9.0457,10.89263,10.34719,10.77067,9.62426,10.1163,9.761769999999999,10.83953,9.8488,300.0,17.0,17.0,9.24037,11.32571,12.9615,910.0,32.0,34.0,34.0,1.0,8.0,9.44107,13.6815,8.67953,10.27928,182.0,58.5,1,3,1,1,1,1,1,2,2,1,1,1,5,3,2,2,1,1,3,1,2,1,2,2,2,2,1,2,1,2,3,1,1,1,2,2,2,2,2,2,1,3,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,1,2,3,2,1,1,1,1,1,2,1,1,4,2,1,1,1,1,1,4,2,3,3,4,4,4,4,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,5,1,2,2,1,3,2,3,3,2,3,2,2,2,3,2,3,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,3,2,1,2,4,4,3,2,1,3,4,2,1,3,3,3,2,2,2,2,2,3,3,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,4,5,3,1,2,1,1,1,2,1,1,5,2,1,2,2
10.0,625.714296,632.866632,678.5513960000001,626.130174,669.8244520000001,7.90958,7.87932,9.03816,9.1701,10.57259,8.7748,9.0457,9.29058,8.92588,6.169950000000001,7.99769,7.029620000000001,10.10135,10.83953,8.88647,300.0,17.0,17.0,9.24037,11.32571,12.9615,910.0,32.0,34.0,34.0,1.0,8.0,9.44107,13.6815,8.67953,10.27928,182.0,58.5,2,5,1,1,1,1,2,2,2,2,1,2,5,2,3,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,4,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,3,2,2,2,1,2,4,1,2,1,1,1,1,2,1,1,4,2,1,1,1,1,1,4,2,3,3,4,4,4,4,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,5,1,2,2,1,3,2,3,3,2,3,2,2,2,3,2,3,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,3,2,1,2,4,4,3,2,1,3,4,2,1,3,3,3,2,2,2,2,2,3,3,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,4,5,3,1,2,1,1,1,2,1,1,5,2,1,2,2
9.83,536.6453099999999,556.47288,558.9766040000001,514.060938,541.0485120000001,8.77882,10.82106,9.03816,13.33453,9.60657,14.87956,13.45388,8.94299,7.92896,7.61837,8.40746,7.93271,10.445390000000002,12.13203,8.88647,300.0,17.0,17.0,9.24037,11.32571,12.9615,910.0,32.0,34.0,34.0,1.0,8.0,9.44107,13.6815,8.67953,10.27928,182.0,58.5,2,3,1,1,1,1,2,1,1,2,2,2,5,4,2,3,2,1,1,1,1,1,4,2,1,2,1,2,1,1,3,1,1,1,2,2,2,2,1,2,1,1,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,3,2,2,2,2,1,2,4,3,2,1,1,1,1,2,1,1,4,2,1,1,1,1,1,4,2,3,3,4,4,4,4,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,5,1,2,2,1,3,2,3,3,2,3,2,2,2,3,2,3,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,3,2,1,2,4,4,3,2,1,3,4,2,1,3,3,3,2,2,2,2,2,3,3,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,2,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,4,5,3,1,2,1,1,1,2,1,1,5,2,1,2,2
10.33,535.4755939999999,506.8739099999999,549.490338,554.640354,560.249744,8.77882,9.15299,8.33331,9.56347,9.89746,9.86291,7.532170000000001,10.54337,10.72985,7.61837,8.40746,7.93271,7.545869999999999,8.994789999999998,8.67085,300.0,17.0,17.0,9.24037,11.32571,12.9615,910.0,7.0,34.0,34.0,7.0,8.0,5.5941,7.18418,9.82876,9.1022,156.0,78.0,2,3,1,1,1,2,1,2,1,1,2,1,4,3,3,2,2,1,2,1,2,1,3,2,2,2,1,2,2,3,3,1,1,1,2,2,2,2,1,2,2,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,4,3,1,1,1,1,1,2,1,1,4,2,1,1,1,1,1,4,2,3,3,4,4,4,4,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,3,2,3,3,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2,2,1,1,1,1,1,2,1,2,1,2,2,2,3,2,3,2,4,3,3,2,3,3,4,3,1,4,4,4,2,2,2,2,2,2,4,4,3,3,2,2,2,3,3,1,3,1,2,1,2,4,1,2,4,3,4,4,4,4,1,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,1,1,4,2,3,3,1,1,1,2,2,3,2,5,3,2,2,2
10.17,654.4149520000001,634.346486,638.015934,649.84737,665.73412,10.50352,10.82106,10.965,10.0428,11.50099,9.38515,9.0457,12.298249999999998,12.27791,9.35253,10.9917,10.1163,13.91988,12.13203,12.157349999999997,300.0,17.0,17.0,9.24037,11.32571,12.9615,910.0,7.0,34.0,34.0,7.0,8.0,5.5941,7.18418,9.82876,9.1022,156.0,78.0,2,5,1,1,1,1,1,1,1,1,2,1,5,3,4,2,2,1,1,1,3,3,1,1,1,1,1,2,2,2,3,2,3,1,2,2,2,2,1,2,1,4,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,1,2,1,2,1,1,1,4,1,1,1,1,1,1,2,1,1,4,2,1,1,1,1,1,4,2,3,3,4,4,4,4,3,1,1,2,5,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,3,2,3,3,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2,2,1,1,1,1,1,2,1,2,1,2,2,2,3,2,3,2,4,3,3,2,3,3,4,3,1,4,4,4,2,2,2,2,2,2,4,4,3,3,2,2,2,3,3,1,3,1,2,1,2,4,1,2,4,3,4,4,4,4,1,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,1,1,4,2,3,3,1,1,1,2,2,3,2,5,3,2,2,2
