ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG05A,ASBG05B,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG05J,ASBG05K,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG10F,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH04,ASBH06,ASBH07F,ASBH09,ASBH14A,ASBH14B,ASBH14C,ASBH16,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG04,ACBG05A,ACBG05B,ACBG07B,ACBG07C,ACBG08,ACBG13,ACBG14A,ACBG14B,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
9.83,538.89906,539.9256419999999,537.16499,579.675566,552.5496820000001,9.00789,10.82106,12.567489999999998,9.56347,10.57259,9.86291,8.72693,11.74392,12.27791,8.91792,8.40746,8.57506,9.422330000000002,9.52493,8.04235,200.0,1.0,1.0,7.37191,9.40492,9.92826,791.66667,25.0,33.0,33.0,0.0,0.0,8.83963,9.42597,8.67953,7.52318,171.0,133.0,1,3,1,1,1,1,2,2,2,1,1,2,5,3,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,3,1,1,1,2,2,2,2,2,2,2,1,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,3,1,3,4,1,1,1,1,3,2,1,1,4,1,1,1,1,1,1,2,2,1,5,2,3,3,3,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,5,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,4,2,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,2,3,2,3,4,3,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,3,3,4,1,4,2,2,2,2,1,1,3,3,3,1,1,1,1,1,5,3,2,2,2
10.25,616.838664,574.781204,648.009854,616.29852,609.541268,9.51164,6.61933,9.03816,6.54828,8.6804,8.58785,9.399640000000002,11.846073532076142,12.080380000000002,8.91792,6.649019999999999,7.714189999999999,10.801940000000002,7.35062,10.47786,200.0,1.0,1.0,7.37191,9.40492,9.92826,791.66667,25.0,33.0,33.0,0.0,0.0,8.83963,9.42597,8.67953,7.52318,171.0,133.0,1,4,1,1,1,2,1,1,2,1,2,2,5,2,2,2,2,1,1,2,4,2,2,2,3,2,3,2,2,2,2,1,1,1,2,1,2,2,1,3,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,1,1,2,3,2,2,2,1,4,1,1,1,1,3,2,1,1,4,1,1,1,1,1,1,2,2,1,5,2,3,3,3,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,5,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,4,2,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,2,3,2,3,4,3,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,3,3,4,1,4,2,2,2,2,1,1,3,3,3,1,1,1,1,1,5,3,2,2,2
10.33,626.8687259999999,612.6523920000001,638.39641,636.536488,603.144538,9.51164,12.852619999999998,9.85265,10.0428,9.60657,8.7748,8.72693,10.22238,9.65449,5.584780000000001,8.40746,7.029620000000001,10.801940000000002,9.52493,7.8339,200.0,1.0,1.0,7.37191,9.40492,9.92826,791.66667,25.0,33.0,33.0,0.0,0.0,8.83963,9.42597,8.67953,7.52318,171.0,133.0,1,5,1,1,1,2,1,2,2,2,2,2,5,3,3,2,2,1,3,3,3,2,1,2,1,1,1,2,2,2,3,1,1,1,2,2,1,2,1,3,1,1,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,3,2,2,2,1,3,4,2,2,1,1,3,2,1,1,4,1,1,1,1,1,1,2,2,1,5,2,3,3,3,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,5,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,4,2,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,2,3,2,3,4,3,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,3,3,4,1,4,2,2,2,2,1,1,3,3,3,1,1,1,1,1,5,3,2,2,2
10.17,577.425114,553.7795739999999,579.904774,546.517328,582.2228680000001,10.50352,9.82079,8.183980000000004,10.0428,5.92238,8.96826,8.1368,8.54792,7.92896,8.05673,10.9917,9.43432,13.91988,12.13203,8.88647,200.0,1.0,1.0,7.37191,9.40492,9.92826,791.66667,25.0,33.0,33.0,0.0,0.0,8.83963,9.42597,8.67953,7.52318,171.0,133.0,2,4,2,1,2,1,1,1,2,2,2,2,5,3,3,2,2,1,2,2,2,3,2,1,1,2,1,3,2,3,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,1,2,1,1,2,4,4,5,1,1,3,2,1,1,4,1,1,1,1,1,1,2,2,1,5,2,3,3,3,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,5,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,4,2,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,2,3,2,3,4,3,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,3,3,4,1,4,2,2,2,2,1,1,3,3,3,1,1,1,1,1,5,3,2,2,2
9.83,575.096066,544.92529,606.011784,604.270816,612.417684,8.55821,4.71585,12.567489999999998,3.84251,11.72278,5.35292,9.0457,11.74392,12.27791,8.48851,10.04897,9.2165,11.18387,8.46496,9.34052,200.0,1.0,1.0,7.37191,9.40492,9.92826,791.66667,25.0,33.0,33.0,0.0,0.0,8.83963,9.42597,8.67953,7.52318,171.0,133.0,2,4,1,1,1,2,1,1,1,1,2,2,5,1,1,1,1,1,4,4,4,4,1,2,3,1,3,2,3,2,2,1,1,1,2,1,2,2,1,2,1,2,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,1,1,1,1,3,2,1,1,4,1,1,1,1,1,1,2,2,1,5,2,3,3,3,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,5,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,4,2,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,2,3,2,3,4,3,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,3,3,4,1,4,2,2,2,2,1,1,3,3,3,1,1,1,1,1,5,3,2,2,2
10.0,621.6686379999999,643.892998,637.88005,649.879704,652.882798,9.79644,9.15299,12.567489999999998,8.54449,9.89746,7.30132,8.72693,9.60729,9.3078,5.584780000000001,6.107649999999999,5.669340000000001,13.91988,10.10603,8.45942,200.0,1.0,1.0,7.37191,9.40492,9.92826,791.66667,25.0,33.0,33.0,0.0,0.0,8.83963,9.42597,8.67953,7.52318,171.0,133.0,1,4,3,1,1,2,1,1,2,2,2,2,5,1,1,3,3,1,1,3,3,1,1,2,2,1,2,2,3,2,3,1,1,1,1,2,2,2,1,2,1,2,1,1,1,5,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,3,3,3,1,1,2,4,4,4,1,1,3,2,1,1,4,1,1,1,1,1,1,2,2,1,5,2,3,3,3,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,5,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,4,2,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,2,3,2,3,4,3,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,3,3,4,1,4,2,2,2,2,1,1,3,3,3,1,1,1,1,1,5,3,2,2,2
10.17,623.845972,616.253118,636.600342,631.145712,636.537004,10.50352,12.852619999999998,9.264140000000001,13.33453,10.57259,11.30153,13.45388,11.28642,10.72985,11.33758,10.50035,10.87826,12.12899,12.13203,10.14182,200.0,1.0,1.0,7.37191,9.40492,9.92826,791.66667,25.0,33.0,33.0,0.0,0.0,8.83963,9.42597,8.67953,7.52318,171.0,133.0,2,4,1,1,1,1,1,2,2,2,2,2,5,3,3,2,2,1,1,1,3,2,4,1,1,1,1,2,1,1,3,1,1,1,2,2,2,2,1,2,1,2,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,1,1,1,2,4,2,2,1,1,3,2,1,1,4,1,1,1,1,1,1,2,2,1,5,2,3,3,3,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,5,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,4,2,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,2,3,2,3,4,3,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,3,3,4,1,4,2,2,2,2,1,1,3,3,3,1,1,1,1,1,5,3,2,2,2
9.58,472.340428,429.32963200000006,479.27618,481.5592940000001,435.92729,8.55821,12.852619999999998,12.567489999999998,10.0428,5.92238,8.7748,7.19857,11.60031,10.9525,8.48851,8.81024,8.57506,10.445390000000002,7.91212,9.10865,200.0,1.0,1.0,7.37191,9.40492,9.92826,791.66667,25.0,33.0,33.0,0.0,0.0,8.83963,9.42597,8.67953,7.52318,171.0,133.0,1,2,2,1,1,2,2,2,2,2,2,2,5,4,3,3,2,1,2,2,2,2,1,2,1,1,1,3,2,3,3,1,1,1,2,2,2,2,1,1,1,4,1,1,1,5,1,1,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,3,2,1,1,4,1,1,1,1,1,1,2,2,1,5,2,3,3,3,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,5,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,4,2,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,2,3,2,3,4,3,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,3,3,4,1,4,2,2,2,2,1,1,3,3,3,1,1,1,1,1,5,3,2,2,2
10.0,663.161754,643.7962440000001,675.341748,648.322408,663.447502,9.51164,9.82079,12.567489999999998,7.8348,10.21804,8.58785,11.76022,10.54337,9.99175,7.16522,7.128779999999999,7.029620000000001,12.79881,7.91212,7.8339,200.0,1.0,1.0,7.37191,9.40492,9.92826,791.66667,25.0,33.0,33.0,0.0,0.0,8.83963,9.42597,8.67953,7.52318,171.0,133.0,1,5,1,1,1,2,1,2,2,1,1,2,5,3,4,2,2,1,3,2,4,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,3,4,1,2,1,1,3,2,1,1,4,1,1,1,1,1,1,2,2,1,5,2,3,3,3,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,5,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,4,2,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,2,3,2,3,4,3,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,3,3,4,1,4,2,2,2,2,1,1,3,3,3,1,1,1,1,1,5,3,2,2,2
10.42,576.4910120000001,554.952734,594.4520580000001,586.621572,577.3698999999999,9.51164,8.23773,8.33331,7.440709999999999,8.6804,8.7748,8.428240000000002,9.29058,8.92588,9.35253,10.50035,9.88273,12.12899,5.695990000000001,7.8339,200.0,1.0,1.0,7.37191,9.40492,9.92826,791.66667,25.0,33.0,33.0,0.0,0.0,8.83963,9.42597,8.67953,7.52318,171.0,133.0,2,4,3,2,2,2,1,2,2,1,2,2,5,2,2,2,2,1,2,2,3,3,2,2,2,2,2,2,2,2,3,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,3,3,4,5,2,1,1,3,2,1,1,4,1,1,1,1,1,1,2,2,1,5,2,3,3,3,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,5,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,4,2,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,2,3,2,3,4,3,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,3,3,4,1,4,2,2,2,2,1,1,3,3,3,1,1,1,1,1,5,3,2,2,2
10.33,660.015222,619.327962,634.4457479999999,606.117208,621.1676020000001,7.68647,9.15299,10.28695,13.33453,5.92238,14.87956,7.84162,14.50919,14.5106,12.95777,13.20593,13.29912,13.91988,7.91212,13.71967,200.0,1.0,1.0,7.37191,9.40492,9.92826,791.66667,25.0,33.0,33.0,0.0,0.0,8.83963,9.42597,8.67953,7.52318,171.0,133.0,2,5,3,1,1,2,1,2,2,1,2,2,5,3,2,3,2,1,2,1,1,1,3,3,2,1,1,3,1,3,3,1,1,1,1,2,2,2,1,2,1,4,1,1,1,6,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,2,1,4,1,1,1,1,3,2,1,1,4,1,1,1,1,1,1,2,2,1,5,2,3,3,3,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,5,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,4,2,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,2,3,2,3,4,3,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,3,3,4,1,4,2,2,2,2,1,1,3,3,3,1,1,1,1,1,5,3,2,2,2
9.75,591.98137,575.886778,610.594758,600.19235,578.9538420000001,8.77882,7.55475,8.8384,7.440709999999999,9.00419,8.04592,9.0457,12.298249999999998,13.04932,8.05673,9.62426,8.78784,10.10135,12.13203,7.19013,200.0,1.0,1.0,7.37191,9.40492,9.92826,791.66667,25.0,33.0,33.0,0.0,0.0,8.83963,9.42597,8.67953,7.52318,171.0,133.0,2,4,1,1,2,2,1,2,2,1,2,2,5,4,2,2,1,2,2,2,4,1,3,2,2,2,2,2,3,2,3,1,1,1,2,2,2,2,1,2,2,1,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,3,4,1,2,1,1,3,2,1,1,4,1,1,1,1,1,1,2,2,1,5,2,3,3,3,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,5,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,4,2,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,2,3,2,3,4,3,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,3,3,4,1,4,2,2,2,2,1,1,3,3,3,1,1,1,1,1,5,3,2,2,2
9.75,606.764848,591.7343699999999,629.408524,593.1979079999999,611.7498860000001,8.77882,8.23773,12.567489999999998,7.440709999999999,8.6804,8.22519,9.0457,11.28642,12.27791,11.33758,13.20593,12.22172,13.91988,9.52493,9.10865,200.0,1.0,1.0,7.37191,9.40492,9.92826,791.66667,25.0,33.0,33.0,0.0,0.0,8.83963,9.42597,8.67953,7.52318,171.0,133.0,1,4,1,2,2,2,1,1,2,2,2,2,5,3,3,2,2,1,2,2,4,3,3,2,2,1,2,2,3,2,1,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,4,1,1,1,1,3,2,1,1,4,1,1,1,1,1,1,2,2,1,5,2,3,3,3,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,5,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,4,2,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,2,3,2,3,4,3,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,3,3,4,1,4,2,2,2,2,1,1,3,3,3,1,1,1,1,1,5,3,2,2,2
9.83,530.1732179999999,509.17056600000006,548.74799,561.94304,554.987128,10.12086,8.23773,10.965,10.0428,11.50099,10.14141,10.90567,11.28642,10.72985,8.91792,8.81024,8.78784,12.12899,10.83953,8.88647,200.0,1.0,1.0,7.37191,9.40492,9.92826,791.66667,25.0,33.0,33.0,0.0,0.0,8.83963,9.42597,8.67953,7.52318,171.0,133.0,2,3,1,2,1,2,1,1,1,1,2,2,5,3,4,2,2,1,2,2,2,2,4,2,2,1,1,2,2,1,3,1,1,1,1,1,2,2,1,2,1,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,4,3,2,1,1,3,2,1,1,4,1,1,1,1,1,1,2,2,1,5,2,3,3,3,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,5,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,4,2,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,2,3,2,3,4,3,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,3,3,4,1,4,2,2,2,2,1,1,3,3,3,1,1,1,1,1,5,3,2,2,2
10.42,635.289516,606.027188,677.8959480000001,575.426266,590.614712,10.12086,7.24879,8.8384,7.63232,10.21804,10.83607,9.0457,11.74392,11.17158,8.48851,9.62426,9.00134,12.79881,8.46496,8.67085,200.0,1.0,1.0,7.37191,9.40492,9.92826,791.66667,25.0,33.0,33.0,0.0,0.0,8.83963,9.42597,8.67953,7.52318,171.0,133.0,2,5,1,1,1,1,1,1,2,2,2,1,5,2,1,2,2,1,1,1,3,2,2,2,3,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,1,3,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,2,2,1,2,2,4,1,1,1,1,3,2,1,1,4,1,1,1,1,1,1,2,2,1,5,2,3,3,3,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,5,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,4,2,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,2,3,2,3,4,3,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,3,3,4,1,4,2,2,2,2,1,1,3,3,3,1,1,1,1,1,5,3,2,2,2
10.17,579.957084,579.520134,579.64447,575.474382,626.1194619999999,8.77882,7.55475,10.965,6.72566,5.92238,8.04592,6.42311,10.892629999999999,10.34719,8.91792,8.81024,8.78784,10.445390000000002,12.13203,5.86197,200.0,1.0,1.0,7.37191,9.40492,9.92826,791.66667,25.0,33.0,33.0,0.0,0.0,8.83963,9.42597,8.67953,7.52318,171.0,133.0,1,4,3,2,2,2,1,1,2,2,1,1,5,3,2,2,2,2,4,3,4,2,2,2,2,1,3,3,3,3,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,4,1,1,1,1,3,2,1,1,4,1,1,1,1,1,1,2,2,1,5,2,3,3,3,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,5,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,4,2,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,2,3,2,3,4,3,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,3,3,4,1,4,2,2,2,2,1,1,3,3,3,1,1,1,1,1,5,3,2,2,2
9.83,602.723222,600.7628559999999,584.4092479999999,608.256394,606.2207619999999,9.51164,8.23773,12.567489999999998,6.90346,8.6804,8.58785,8.72693,11.74392,11.68007,9.79887,8.40746,9.00134,10.445390000000002,8.994789999999998,8.2504,200.0,1.0,1.0,7.37191,9.40492,9.92826,791.66667,25.0,33.0,33.0,0.0,0.0,8.83963,9.42597,8.67953,7.52318,171.0,133.0,2,4,1,1,1,2,1,2,2,1,1,2,5,4,4,2,1,1,2,2,4,1,1,2,2,1,3,2,2,2,2,1,1,1,2,2,2,2,1,2,2,1,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,4,1,1,1,1,3,2,1,1,4,1,1,1,1,1,1,2,2,1,5,2,3,3,3,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,5,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,4,2,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,2,3,2,3,4,3,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,3,3,4,1,4,2,2,2,2,1,1,3,3,3,1,1,1,1,1,5,3,2,2,2
