ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG05A,ASBG05B,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG05J,ASBG05K,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG10F,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH04,ASBH06,ASBH07F,ASBH09,ASBH14A,ASBH14B,ASBH14C,ASBH16,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG04,ACBG05A,ACBG05B,ACBG07B,ACBG07C,ACBG08,ACBG13,ACBG14A,ACBG14B,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
10.08,626.433162,612.831886,597.919042,637.152588,670.139218,9.51164,12.852619999999998,12.567489999999998,10.66007,8.31437,12.86202,8.72693,11.74392,11.68007,10.77067,12.25036,11.47732,12.79881,12.13203,12.157349999999997,200.0,1.0,1.0,6.06469,8.15958,11.16117,668.5,28.0,25.0,25.0,0.0,1.0,9.743300000000001,9.89419,13.241339999999997,10.90415,222.83333,222.83333,1,5,1,1,1,1,1,1,1,1,2,2,5,3,2,3,3,1,1,1,1,1,3,2,1,1,1,2,1,2,3,2,1,1,1,2,2,2,1,2,1,3,1,1,1,5,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,2,2,1,1,1,3,2,3,4,4,4,4,4,4,3,1,1,2,3,1,1,1,1,1,1,1,3,3,1,3,1,5,1,2,2,2,1,3,1,1,2,1,1,1,1,1,2,3,1,1,1,2,1,1,1,2,2,2,1,1,2,1,2,2,2,2,3,3,3,3,3,1,1,3,3,2,3,4,4,3,2,4,4,4,2,2,1,1,1,2,2,3,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,2,3,4,4,3,2,4,3,1,2,2,1,1,2,2,2,2,3,3,4,4,4,1,2,1,3,2,3,2,2,1,1,1,2,1,1,1,3,5,2,2,1,1
11.58,605.666776,626.349808,604.5319259999999,589.5200259999999,607.3016240000001,11.61875,9.15299,10.28695,8.28542,9.00419,6.649260000000001,9.8041,8.08848,8.47905,9.35253,8.81024,9.00134,9.422330000000002,12.13203,8.88647,200.0,1.0,1.0,6.06469,8.15958,11.16117,668.5,28.0,25.0,25.0,0.0,1.0,9.743300000000001,9.89419,13.241339999999997,10.90415,222.83333,222.83333,2,4,4,2,1,1,1,1,2,2,2,2,5,2,1,1,1,2,3,3,2,3,1,1,2,1,2,2,3,2,2,2,4,2,2,2,1,2,3,4,3,2,1,1,1,5,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,2,1,2,2,3,2,2,2,3,1,2,4,3,2,1,2,1,1,1,1,1,2,2,1,1,1,3,2,3,4,4,4,4,4,4,3,1,1,2,3,1,1,1,1,1,1,1,3,3,1,3,1,5,1,2,2,2,1,3,1,1,1,1,1,1,1,1,2,3,1,2,1,2,1,1,1,2,2,2,1,1,2,1,2,2,2,2,3,3,3,3,3,1,1,3,3,2,3,4,4,3,2,4,4,4,2,2,1,1,1,2,2,3,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,2,3,4,4,3,2,4,3,1,2,2,1,1,2,2,2,2,3,3,4,4,4,1,2,1,3,2,3,2,2,1,1,1,2,1,1,1,3,5,2,2,1,1
12.5,668.449382,663.82997,689.2208159999999,646.235858,681.9070439999999,10.12086,9.15299,12.567489999999998,8.83577,10.98651,9.17072,10.90567,9.29058,8.92588,8.91792,10.9917,9.88273,12.79881,10.10603,8.2504,200.0,1.0,1.0,6.06469,8.15958,11.16117,668.5,30.0,25.0,25.0,0.0,1.0,9.743300000000001,9.89419,13.241339999999997,10.90415,222.83333,222.83333,2,5,3,1,1,1,2,1,2,2,2,2,5,3,4,3,3,1,4,4,3,4,1,2,2,1,2,2,2,1,3,2,4,2,1,2,1,2,3,3,1,2,1,1,1,5,1,2,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,4,3,2,1,2,1,1,1,1,1,2,2,1,1,1,3,2,3,4,4,4,4,4,4,3,1,1,2,3,1,1,1,1,1,1,1,3,3,1,3,1,5,1,2,2,2,1,3,1,1,1,1,1,1,1,1,2,3,1,2,1,2,1,1,1,2,2,2,1,1,2,1,2,2,2,2,3,3,3,3,3,1,1,3,3,2,3,4,4,3,2,4,4,4,2,2,1,1,1,2,2,3,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,2,3,4,4,3,2,4,3,1,2,2,1,1,2,2,2,2,3,3,4,4,4,1,2,1,3,2,3,2,2,1,1,1,2,1,1,1,3,5,2,2,1,1
10.58,613.826722,604.908592,617.364312,612.9122279999999,612.885308,11.61875,10.82106,12.567489999999998,11.54818,9.30655,10.83607,10.28978,8.94299,9.65449,10.26741,15.01872,11.82488,12.12899,12.13203,9.34052,200.0,1.0,1.0,6.06469,8.15958,11.16117,668.5,34.0,25.0,25.0,0.0,1.0,9.743300000000001,9.89419,13.241339999999997,10.90415,222.83333,222.83333,2,4,3,1,1,1,1,1,2,2,2,2,5,3,4,2,2,1,2,2,3,1,3,1,1,1,1,2,1,1,2,2,3,2,1,2,2,2,3,3,1,2,1,1,1,5,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,4,3,2,1,2,1,1,1,1,1,2,2,1,1,1,3,2,3,4,4,4,4,4,4,3,1,1,2,3,1,1,1,1,1,1,1,3,3,1,3,1,5,1,2,2,2,1,3,1,1,1,1,1,1,1,1,2,3,1,2,1,2,1,1,1,2,2,2,1,1,2,1,2,2,2,2,3,3,3,3,3,1,1,3,3,2,3,4,4,3,2,4,4,4,2,2,1,1,1,2,2,3,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,2,3,4,4,3,2,4,3,1,2,2,1,1,2,2,2,2,3,3,4,4,4,1,2,1,3,2,3,2,2,1,1,1,2,1,1,1,3,5,2,2,1,1
9.83,620.116162,610.69741,627.677986,602.1780019999999,627.506502,14.77909,9.82079,12.567489999999998,13.33453,5.92238,12.86202,13.45388,9.29058,8.47905,8.91792,8.81024,8.78784,12.12899,8.994789999999998,12.157349999999997,200.0,1.0,1.0,6.06469,8.15958,11.16117,668.5,40.0,25.0,25.0,0.0,1.0,9.743300000000001,9.89419,13.241339999999997,10.90415,222.83333,222.83333,2,4,1,2,1,2,1,1,1,2,2,2,5,4,4,3,3,1,1,1,4,1,2,1,1,1,1,3,1,1,3,1,1,1,2,2,2,2,3,2,1,2,1,1,1,6,1,1,2,1,2,2,2,1,2,2,1,2,1,2,1,1,1,2,2,2,3,2,2,2,1,2,1,4,5,2,1,2,1,1,1,1,1,2,2,1,1,1,3,2,3,4,4,4,4,4,4,3,1,1,2,3,1,1,1,1,1,1,1,3,3,1,3,1,5,1,2,2,2,1,3,1,1,1,1,1,1,1,1,2,3,1,2,1,2,1,1,1,2,2,2,1,1,2,1,2,2,2,2,3,3,3,3,3,1,1,3,3,2,3,4,4,3,2,4,4,4,2,2,1,1,1,2,2,3,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,2,3,4,4,3,2,4,3,1,2,2,1,1,2,2,2,2,3,3,4,4,4,1,2,1,3,2,3,2,2,1,1,1,2,1,1,1,3,5,2,2,1,1
9.92,448.552168,445.157556,460.700064,453.480578,453.599736,7.68647,8.64972,9.528710000000002,7.8348,10.57259,9.17072,7.84162,4.085,4.82627,8.05673,8.81024,8.36223,10.445390000000002,8.994789999999998,8.04235,200.0,1.0,1.0,6.06469,8.15958,11.16117,668.5,25.0,25.0,25.0,0.0,1.0,9.743300000000001,9.89419,13.241339999999997,10.90415,222.83333,222.83333,1,2,3,2,2,2,2,1,2,1,2,2,4,2,2,3,2,1,2,2,2,2,1,3,2,1,2,2,2,3,1,2,2,1,2,2,2,2,1,1,1,2,2,1,1,5,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,3,3,3,2,2,2,2,2,3,4,5,5,1,2,1,1,1,1,1,2,2,1,1,1,3,2,3,4,4,4,4,4,4,3,1,1,2,3,1,1,1,1,1,1,1,3,3,1,3,1,5,1,2,2,2,1,3,1,1,1,1,1,1,1,1,2,3,1,2,1,2,1,1,1,2,2,2,1,1,2,1,2,2,2,2,3,3,3,3,3,1,1,3,3,2,3,4,4,3,2,4,4,4,2,2,1,1,1,2,2,3,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,2,3,4,4,3,2,4,3,1,2,2,1,1,2,2,2,2,3,3,4,4,4,1,2,1,3,2,3,2,2,1,1,1,2,1,1,1,3,5,2,2,1,1
11.08,567.598454,533.323284,559.276734,550.3920260000001,540.6761319999999,10.12086,7.87932,12.567489999999998,8.54449,10.98651,8.04592,7.532170000000001,8.54792,8.47905,8.48851,8.81024,8.57506,10.445390000000002,9.52493,8.04235,200.0,1.0,1.0,6.06469,8.15958,11.16117,668.5,34.0,25.0,25.0,0.0,1.0,9.743300000000001,9.89419,13.241339999999997,10.90415,222.83333,222.83333,2,4,3,2,1,2,1,1,2,2,2,2,5,3,3,2,2,1,3,3,1,4,2,2,2,1,2,2,3,3,2,2,2,2,1,2,2,2,4,3,2,2,1,1,1,5,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,1,3,2,3,2,1,2,1,1,1,1,1,2,2,1,1,1,3,2,3,4,4,4,4,4,4,3,1,1,2,3,1,1,1,1,1,1,1,3,3,1,3,1,5,1,2,2,2,1,3,1,1,1,1,1,1,1,1,2,3,1,2,1,2,1,1,1,2,2,2,1,1,2,1,2,2,2,2,3,3,3,3,3,1,1,3,3,2,3,4,4,3,2,4,4,4,2,2,1,1,1,2,2,3,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,2,3,4,4,3,2,4,3,1,2,2,1,1,2,2,2,2,3,3,4,4,4,1,2,1,3,2,3,2,2,1,1,1,2,1,1,1,3,5,2,2,1,1
10.67,457.87456,449.2018120000001,466.21786,469.25898199999995,460.38605000000007,8.12699,10.82106,12.567489999999998,9.1701,10.21804,9.38515,8.1368,7.83161,6.33435,6.686340000000001,8.81024,7.714189999999999,10.445390000000002,12.13203,7.94707,200.0,1.0,1.0,6.06469,8.15958,11.16117,668.5,31.0,25.0,25.0,0.0,1.0,9.743300000000001,9.89419,13.241339999999997,10.90415,222.83333,222.83333,2,2,3,1,1,1,1,1,2,2,2,1,5,4,3,3,2,2,1,1,1,3,4,3,1,1,2,2,2,3,3,2,3,2,2,2,2,2,3,2,1,1,1,1,1,5,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2,3,2,2,2,2,1,3,3,4,5,1,2,1,1,1,1,1,2,2,1,1,1,3,2,3,4,4,4,4,4,4,3,1,1,2,3,1,1,1,1,1,1,1,3,3,1,3,1,5,1,2,2,2,1,3,1,1,1,1,1,1,1,1,2,3,1,2,1,2,1,1,1,2,2,2,1,1,2,1,2,2,2,2,3,3,3,3,3,1,1,3,3,2,3,4,4,3,2,4,4,4,2,2,1,1,1,2,2,3,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,2,3,4,4,3,2,4,3,1,2,2,1,1,2,2,2,2,3,3,4,4,4,1,2,1,3,2,3,2,2,1,1,1,2,1,1,1,3,5,2,2,1,1
10.0,521.999994,524.547954,540.0271519999999,512.911058,517.2255720000003,10.12086,9.82079,7.1104,8.05152,7.23115,9.17072,7.532170000000001,9.60729,8.92588,8.48851,9.62426,9.00134,10.801940000000002,12.13203,9.34052,200.0,1.0,1.0,6.06469,8.15958,11.16117,668.5,31.0,25.0,25.0,0.0,1.0,9.743300000000001,9.89419,13.241339999999997,10.90415,222.83333,222.83333,2,3,3,1,1,1,1,2,1,1,2,1,5,1,1,1,1,1,4,4,3,4,4,2,1,3,2,3,2,3,3,1,1,2,1,2,2,2,3,2,1,1,1,1,1,5,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,4,2,1,2,1,1,1,1,1,2,2,1,1,1,3,2,3,4,4,4,4,4,4,3,1,1,2,3,1,1,1,1,1,1,1,3,3,1,3,1,5,1,2,2,2,1,3,1,1,1,1,1,1,1,1,2,3,1,2,1,2,1,1,1,2,2,2,1,1,2,1,2,2,2,2,3,3,3,3,3,1,1,3,3,2,3,4,4,3,2,4,4,4,2,2,1,1,1,2,2,3,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,2,3,4,4,3,2,4,3,1,2,2,1,1,2,2,2,2,3,3,4,4,4,1,2,1,3,2,3,2,2,1,1,1,2,1,1,1,3,5,2,2,1,1
10.17,595.15066,593.1682979999999,610.776284,598.463208,588.888382,14.77909,12.852619999999998,9.528710000000002,13.33453,5.92238,11.30153,13.45388,12.298249999999998,11.68007,12.02203,11.55635,11.82488,12.12899,12.13203,13.71967,200.0,1.0,1.0,6.06469,8.15958,11.16117,668.5,34.0,25.0,25.0,0.0,1.0,9.743300000000001,9.89419,13.241339999999997,10.90415,222.83333,222.83333,2,4,1,2,1,2,1,1,1,2,1,1,5,4,1,2,3,1,1,1,1,4,4,1,1,1,1,3,1,1,3,1,1,1,1,1,2,2,3,2,2,2,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,2,1,1,1,3,2,3,4,4,4,4,4,4,3,1,1,2,3,1,1,1,1,1,1,1,3,3,1,3,1,5,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,3,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,2,3,3,3,3,3,1,1,3,3,2,3,4,4,3,2,4,4,4,2,2,1,1,1,2,2,3,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,2,3,4,4,3,2,4,3,1,2,2,1,1,2,2,2,2,3,3,4,4,4,1,2,1,3,2,3,2,2,1,1,1,2,1,1,1,3,5,2,2,1,1
10.0,502.01445599999994,478.6239220000001,489.39967000000007,507.206238,472.081352,14.77909,5.88997,7.76886,7.159370000000001,7.53369,11.30153,6.83123,9.91526,9.99175,8.48851,8.40746,8.36223,10.801940000000002,9.52493,7.40977,200.0,1.0,1.0,6.06469,8.15958,11.16117,668.5,25.0,25.0,25.0,0.0,1.0,9.743300000000001,9.89419,13.241339999999997,10.90415,222.83333,222.83333,2,3,1,2,1,2,1,2,1,2,2,2,5,1,3,1,1,1,1,1,1,2,1,1,3,2,2,3,1,3,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,5,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,3,4,2,2,1,2,1,1,1,1,1,2,2,1,1,1,3,2,3,4,4,4,4,4,4,3,1,1,2,3,1,1,1,1,1,1,1,3,3,1,3,1,5,1,2,2,2,1,3,1,1,1,1,1,1,1,1,2,3,1,2,1,2,1,1,1,2,2,2,1,1,2,1,2,2,2,2,3,3,3,3,3,1,1,3,3,2,3,4,4,3,2,4,4,4,2,2,1,1,1,2,2,3,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,2,3,4,4,3,2,4,3,1,2,2,1,1,2,2,2,2,3,3,4,4,4,1,2,1,3,2,3,2,2,1,1,1,2,1,1,1,3,5,2,2,1,1
11.5,545.01438,558.9802619999999,560.6820439999999,520.7094960000001,574.379982,8.34208,9.15299,8.8384,8.54449,9.30655,8.22519,7.84162,8.54792,7.92896,8.4057,10.9917,9.69465,10.445390000000002,12.13203,9.68521,200.0,1.0,1.0,6.06469,8.15958,11.16117,668.5,28.0,25.0,25.0,0.0,1.0,9.743300000000001,9.89419,13.241339999999997,10.90415,222.83333,222.83333,2,4,3,2,2,2,1,2,2,2,2,2,5,3,2,2,1,1,2,3,3,3,2,3,2,2,2,2,3,3,2,2,4,2,1,2,1,2,3,3,1,2,1,1,1,5,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,1,1,2,3,2,1,2,2,1,2,1,3,5,1,2,1,1,1,1,1,2,2,1,1,1,3,2,3,4,4,4,4,4,4,3,1,1,2,3,1,1,1,1,1,1,1,3,3,1,3,1,5,1,2,2,2,1,3,1,1,1,1,1,1,1,1,2,3,1,2,1,2,1,1,1,2,2,2,1,1,2,1,2,2,2,2,3,3,3,3,3,1,1,3,3,2,3,4,4,3,2,4,4,4,2,2,1,1,1,2,2,3,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,2,3,4,4,3,2,4,3,1,2,2,1,1,2,2,2,2,3,3,4,4,4,1,2,1,3,2,3,2,2,1,1,1,2,1,1,1,3,5,2,2,1,1
10.25,546.262704,530.4130019999999,576.9672360000001,552.4894139999999,554.8778219999999,7.90958,6.27818,9.30203,7.8348,8.6804,7.30132,7.19857,6.87523,6.33435,8.48851,9.21443,8.78784,10.445390000000002,9.52493,10.70552,90.00000000000001,7.0,4.0,6.71386,6.91586,11.16117,1018.66667,4.0,22.0,22.0,4.0,3.0,10.04647,13.6815,13.241339999999997,9.1022,171.9,38.2,1,3,4,1,2,2,2,1,2,2,2,2,1,1,2,1,1,4,4,2,4,4,1,3,3,1,2,2,3,3,2,2,3,1,1,2,2,2,3,2,2,2,1,2,1,5,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,1,2,3,3,2,2,2,2,1,1,1,4,5,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,3,3,4,4,4,4,3,1,1,2,3,1,1,1,1,1,1,1,3,3,1,3,2,3,1,2,1,1,3,3,3,2,2,2,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,3,3,2,1,2,2,2,3,2,3,3,3,3,4,3,3,1,1,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,2,2,1,1,2,1,2,2,1,1,1,2,1,1,4,4,1,2,1,1,2,3,5,2,2,2,1,1,1,1,1,2,1,2,1,1,2
11.92,549.4888840000001,579.041986,551.5679600000001,564.940152,538.494246,10.12086,9.82079,9.528710000000002,8.83577,10.21804,8.7748,8.1368,7.54207,7.22491,7.16522,7.57471,7.264050000000001,10.801940000000002,12.13203,9.58447,90.00000000000001,7.0,4.0,6.71386,6.91586,11.16117,1018.66667,4.0,22.0,22.0,4.0,3.0,10.04647,13.6815,13.241339999999997,9.1022,171.9,38.2,1,3,3,2,1,2,2,2,2,2,2,2,3,3,3,3,1,1,3,3,3,4,2,2,1,1,2,2,2,3,2,2,4,2,1,2,1,2,3,3,1,2,1,1,1,6,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,1,2,3,4,2,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,3,3,4,4,4,4,3,1,1,2,3,1,1,1,1,1,1,1,3,3,1,3,2,3,1,2,1,1,3,3,3,2,2,2,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,3,3,2,1,2,2,2,3,2,3,3,3,3,4,3,3,1,1,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,2,2,1,1,2,1,2,2,1,1,1,2,1,1,4,4,1,2,1,1,2,3,5,2,2,2,1,1,1,1,1,2,1,2,1,1,2
11.25,489.275116,507.71245,448.03395,512.7021139999999,477.088206,10.97885,12.852619999999998,12.567489999999998,8.05152,9.30655,8.04592,6.42311,5.95459,4.82627,6.169950000000001,5.4551,5.669340000000001,8.72843,10.10603,7.62363,90.00000000000001,7.0,4.0,6.71386,6.91586,11.16117,1018.66667,4.0,22.0,22.0,4.0,3.0,10.04647,13.6815,13.241339999999997,9.1022,171.9,38.2,1,3,2,2,1,2,1,1,1,2,2,2,5,3,4,2,2,1,4,4,3,3,1,1,1,1,2,2,3,3,2,2,2,2,1,2,2,2,2,4,2,4,1,1,1,3,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,3,3,3,3,3,3,1,3,4,5,5,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,3,3,4,4,4,4,3,1,1,2,3,1,1,1,1,1,1,1,3,3,1,3,2,3,1,2,1,1,3,3,3,2,2,2,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,3,3,2,1,2,2,2,3,2,3,3,3,3,4,3,3,1,1,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,2,2,1,1,2,1,2,2,1,1,1,2,1,1,4,4,1,2,1,1,2,3,5,2,2,2,1,1,1,1,1,2,1,2,1,1,2
10.17,470.686692,459.012308,486.421444,457.211692,471.172792,9.25019,8.64972,12.567489999999998,8.28542,13.15938,8.7748,7.84162,9.29058,8.47905,8.91792,10.84948,9.77899,10.801940000000002,10.83953,6.9618,90.00000000000001,7.0,4.0,6.71386,6.91586,11.16117,1018.66667,4.0,22.0,22.0,4.0,3.0,10.04647,13.6815,13.241339999999997,9.1022,171.9,38.2,1,2,3,1,1,1,1,1,2,1,2,2,5,1,1,1,1,1,3,3,3,4,1,2,2,1,2,1,2,3,3,1,1,1,1,2,2,2,1,2,1,2,1,1,1,5,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,1,2,3,2,2,2,2,1,2,4,4,2,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,3,3,4,4,4,4,3,1,1,2,3,1,1,1,1,1,1,1,3,3,1,3,2,3,1,2,1,1,3,3,3,2,2,2,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,3,3,2,1,2,2,2,3,2,3,3,3,3,4,3,3,1,1,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,2,2,1,1,2,1,2,2,1,1,1,2,1,1,4,4,1,2,1,1,2,3,5,2,2,2,1,1,1,1,1,2,1,2,1,1,2
11.33,541.647622,531.906942,555.0546019999999,549.070406,569.01903,8.77882,9.82079,10.965,8.83577,10.57259,10.14141,8.1368,9.33501,9.42536,8.05673,8.81024,8.36223,10.445390000000002,10.83953,9.34052,90.00000000000001,7.0,4.0,6.71386,6.91586,11.16117,1018.66667,4.0,22.0,22.0,4.0,3.0,10.04647,13.6815,13.241339999999997,9.1022,171.9,38.2,1,4,1,2,1,2,1,1,1,2,2,2,5,1,1,3,3,2,3,3,3,1,2,2,1,1,2,2,2,3,2,2,3,2,1,2,1,2,1,1,2,1,1,1,1,5,2,2,2,1,2,2,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,7,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,3,3,4,4,4,4,3,1,1,2,3,1,1,1,1,1,1,1,3,3,1,3,2,3,1,2,1,1,3,3,3,2,2,2,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,3,3,2,1,2,2,2,3,2,3,3,3,3,4,3,3,1,1,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,2,2,1,1,2,1,2,2,1,1,1,2,1,1,4,4,1,2,1,1,2,3,5,2,2,2,1,1,1,1,1,2,1,2,1,1,2
