ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG05A,ASBG05B,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG10F,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH03F,ASBH04,ASBH06,ASBH07F,ASBH09,ASBH14A,ASBH14B,ASBH14C,ASBH16,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH18FA,ASBH18FB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG04,ACBG05A,ACBG05B,ACBG07A,ACBG07B,ACBG07C,ACBG08,ACBG13,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
10.000000000000002,313.241048,276.719668,328.989478,306.084852,297.891074,7.20676,8.64972,12.567489999999998,9.56347,15.04369,6.88069,7.19857,6.72453,6.33435,8.05673,8.81024,8.36223,8.98937,12.13203,9.34052,120.0,19.0,7.0,10.06135,7.8534999999999995,10.28902,853.3333299999999,4.0,29.0,29.0,2.0,4.0,9.13986,13.6815,8.67953,9.1022,214.81481,37.03704,2,1,4,1,1,1,1,2,2,2,1,4,3,3,1,1,4,4,4,2,1,3,2,1,1,1,3,3,3,1,1,1,2,2,2,2,2,1,3,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,1,2,2,4,4,3,2,3,1,2,1,2,3,2,2,3,3,3,3,3,4,4,4,4,4,3,2,1,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,2,2,2,1,2,2,1,1,1,2,1,2,1,1,1,2,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,2,2,2,3,4,3,3,3,3,3,2,2,2,2,1,2,2,1,3,3,3,2,2,2,3,1,1,2,2,2,2,2,3,3,2,3,2,3,4,3,2,2,2,2,1,2,1,1,1,2,2,3,2,3,4,4,4,1,3,2,2,1,2,2,2,2,2,2,1,1,2,2,3,2,3,1,2,2
9.83,664.835738,641.5522280000001,674.551446,662.7751759999999,660.319466,8.34208,12.852619999999998,12.567489999999998,10.0428,11.50099,12.86202,9.8041,13.046469999999998,12.27791,10.77067,11.55635,11.16498,13.91988,9.52493,10.8815,120.0,19.0,7.0,10.06135,7.8534999999999995,10.28902,853.3333299999999,4.0,29.0,29.0,2.0,4.0,9.13986,13.6815,8.67953,9.1022,214.81481,37.03704,2,5,3,2,2,2,2,2,1,1,5,3,4,1,1,1,1,1,4,1,3,3,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,3,1,2,1,1,1,6,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,3,1,1,3,2,3,1,2,1,2,3,2,2,3,3,3,3,3,4,4,4,4,4,3,2,1,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,2,2,2,1,2,2,1,1,1,2,1,2,1,1,1,2,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,2,2,2,3,4,3,3,3,3,3,2,2,2,2,1,2,2,1,3,3,3,2,2,2,3,1,1,2,2,2,2,2,3,3,2,3,2,3,4,3,2,2,2,2,1,2,1,1,1,2,2,3,2,3,4,4,4,1,3,2,2,1,2,2,2,2,2,2,1,1,2,2,3,2,3,1,2,2
9.67,462.04755599999993,478.701328,495.9066839999999,477.625994,493.60781,12.60945,9.82079,6.82884,11.54818,5.92238,10.14141,7.532170000000001,8.54792,7.22491,8.05673,10.04897,9.00134,9.761769999999999,11.55438,9.10865,120.0,19.0,7.0,10.06135,7.8534999999999995,10.28902,853.3333299999999,4.0,29.0,29.0,2.0,4.0,9.13986,13.6815,8.67953,9.1022,214.81481,37.03704,2,2,3,2,2,2,2,1,2,1,5,1,3,3,3,1,2,2,2,3,1,1,1,3,1,3,2,3,2,1,1,1,1,2,2,2,2,1,3,2,1,1,1,1,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,1,2,1,3,4,3,2,3,1,2,1,2,3,2,2,3,3,3,3,3,4,4,4,4,4,3,2,1,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,2,2,2,1,2,2,1,1,1,2,1,2,1,1,1,2,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,2,2,2,3,4,3,3,3,3,3,2,2,2,2,1,2,2,1,3,3,3,2,2,2,3,1,1,2,2,2,2,2,3,3,2,3,2,3,4,3,2,2,2,2,1,2,1,1,1,2,2,3,2,3,4,4,4,1,3,2,2,1,2,2,2,2,2,2,1,1,2,2,3,2,3,1,2,2
10.33,583.552464,604.444992,598.221404,597.895104,594.5708619999999,10.12086,10.82106,9.264140000000001,9.1701,9.89746,9.17072,10.28978,9.91526,11.17158,9.35253,15.01872,11.16498,11.18387,12.13203,8.45942,120.0,19.0,7.0,10.06135,7.8534999999999995,10.28902,853.3333299999999,4.0,29.0,29.0,2.0,4.0,9.13986,13.6815,8.67953,9.1022,214.81481,37.03704,1,4,1,2,1,2,1,2,1,1,5,3,4,2,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,2,1,3,1,4,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,3,2,1,2,1,1,2,1,2,3,2,1,3,2,3,1,2,1,2,3,2,2,3,3,3,3,3,4,4,4,4,4,3,2,1,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,2,2,2,1,2,2,1,1,1,2,1,2,1,1,1,2,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,2,2,2,3,4,3,3,3,3,3,2,2,2,2,1,2,2,1,3,3,3,2,2,2,3,1,1,2,2,2,2,2,3,3,2,3,2,3,4,3,2,2,2,2,1,2,1,1,1,2,2,3,2,3,4,4,4,1,3,2,2,1,2,2,2,2,2,2,1,1,2,2,3,2,3,1,2,2
10.33,565.377796,573.49557,535.699698,566.63808,602.5554199999999,8.55821,10.82106,8.65929,13.33453,9.30655,12.86202,9.399640000000002,8.94299,7.22491,8.48851,5.4551,7.029620000000001,10.445390000000002,12.13203,9.34052,120.0,19.0,7.0,10.06135,7.8534999999999995,10.28902,853.3333299999999,4.0,29.0,29.0,2.0,4.0,9.13986,13.6815,8.67953,9.1022,214.81481,37.03704,1,4,3,2,1,2,1,1,1,1,5,3,3,2,1,1,2,2,1,4,4,2,1,2,1,2,1,2,3,1,1,1,2,2,1,2,2,1,3,1,1,1,2,1,5,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,1,2,4,3,4,3,2,3,1,2,1,2,3,2,2,3,3,3,3,3,4,4,4,4,4,3,2,1,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,2,2,2,1,2,2,1,1,1,2,1,2,1,1,1,2,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,2,2,2,3,4,3,3,3,3,3,2,2,2,2,1,2,2,1,3,3,3,2,2,2,3,1,1,2,2,2,2,2,3,3,2,3,2,3,4,3,2,2,2,2,1,2,1,1,1,2,2,3,2,3,4,4,4,1,3,2,2,1,2,2,2,2,2,2,1,1,2,2,3,2,3,1,2,2
10.08,363.277684,420.14497,378.427606,399.478448,355.772396,7.20676,7.87932,9.03816,7.8348,12.18062,4.80425,9.399640000000002,7.542070000000001,7.22491,8.05673,9.0469,8.44923,11.18387,12.13203,9.33601,120.0,19.0,7.0,10.06135,7.8534999999999995,10.28902,853.3333299999999,4.0,29.0,29.0,2.0,4.0,9.13986,13.6815,8.67953,9.1022,214.81481,37.03704,1,1,1,2,1,1,2,2,2,2,1,2,3,1,1,1,2,3,3,4,1,3,2,2,2,1,3,2,1,1,1,1,2,2,2,2,2,4,2,1,1,1,1,1,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,1,2,1,3,5,3,2,3,1,2,1,2,3,2,2,3,3,3,3,3,4,4,4,4,4,3,2,1,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,2,2,2,1,2,2,1,1,1,2,1,2,1,1,1,2,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,2,2,2,3,4,3,3,3,3,3,2,2,2,2,1,2,2,1,3,3,3,2,2,2,3,1,1,2,2,2,2,2,3,3,2,3,2,3,4,3,2,2,2,2,1,2,1,1,1,2,2,3,2,3,4,4,4,1,3,2,2,1,2,2,2,2,2,2,1,1,2,2,3,2,3,1,2,2
10.08,440.11125999999996,468.66505199999995,436.62943400000006,468.59557200000006,456.036572,9.25019,10.82106,9.264140000000001,13.33453,12.18062,9.86291,7.532170000000001,8.54792,7.22491,7.61837,8.81024,8.14839,10.445390000000002,12.13203,8.2504,120.0,19.0,7.0,10.06135,7.8534999999999995,10.28902,853.3333299999999,4.0,29.0,29.0,2.0,4.0,9.13986,13.6815,8.67953,9.1022,214.81481,37.03704,1,2,3,1,2,1,1,1,1,2,5,1,3,2,1,1,2,1,2,2,1,2,1,1,1,2,2,3,3,1,1,1,2,2,1,2,2,4,2,2,1,2,2,1,5,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,1,2,3,3,4,3,2,3,1,2,1,2,3,2,2,3,3,3,3,3,4,4,4,4,4,3,2,1,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,2,2,2,1,2,2,1,1,1,2,1,2,1,1,1,2,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,2,2,2,3,4,3,3,3,3,3,2,2,2,2,1,2,2,1,3,3,3,2,2,2,3,1,1,2,2,2,2,2,3,3,2,3,2,3,4,3,2,2,2,2,1,2,1,1,1,2,2,3,2,3,4,4,4,1,3,2,2,1,2,2,2,2,2,2,1,1,2,2,3,2,3,1,2,2
9.92,564.754772,554.495936,573.3586039999999,567.39828,563.2536259999999,2.95473,10.82106,10.28695,10.47169,10.57259,8.96826,9.8041,10.22238,10.72985,10.26741,11.55635,10.87826,12.12899,10.10603,9.8488,120.0,19.0,7.0,10.06135,7.8534999999999995,10.28902,853.3333299999999,4.0,29.0,29.0,2.0,4.0,9.13986,13.6815,8.67953,9.1022,214.81481,37.03704,1,4,3,1,1,1,2,2,2,2,5,2,1,1,1,1,3,3,1,2,1,3,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,1,1,2,4,1,2,3,2,3,1,2,1,2,3,2,2,3,3,3,3,3,4,4,4,4,4,3,2,1,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,2,2,2,1,2,2,1,1,1,2,1,2,1,1,1,2,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,2,2,2,3,4,3,3,3,3,3,2,2,2,2,1,2,2,1,3,3,3,2,2,2,3,1,1,2,2,2,2,2,3,3,2,3,2,3,4,3,2,2,2,2,1,2,1,1,1,2,2,3,2,3,4,4,4,1,3,2,2,1,2,2,2,2,2,2,1,1,2,2,3,2,3,1,2,2
10.25,557.984792,528.1196,599.7917,582.429334,630.4903019999999,10.97885,12.852619999999998,6.82884,13.33453,10.57259,11.30153,11.76022,9.29058,8.92588,8.05673,7.9842699999999995,7.935849999999999,9.761769999999999,8.994789999999998,7.40977,22.0,0.0,0.0,7.86029,6.91586,11.79092,826.6666700000001,21.0,7.000000000000001,7.000000000000001,0.0,1.0,7.63433,7.526649999999999,7.334360000000001,10.27928,177.77778,74.07407,2,4,3,1,1,2,2,1,2,2,5,3,2,3,1,1,1,1,1,2,2,1,1,3,1,2,1,1,3,1,1,1,1,2,2,2,2,3,2,3,4,1,1,1,5,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,4,1,4,4,1,2,1,2,3,1,1,2,2,3,3,3,4,3,4,5,5,3,2,1,2,1,1,1,1,1,1,1,1,2,3,1,3,2,4,1,2,2,2,2,2,2,3,1,1,2,2,2,3,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,3,3,3,3,2,3,1,3,3,4,2,3,4,4,3,4,4,3,3,3,2,2,4,1,2,3,3,2,4,3,3,4,3,3,2,3,3,3,2,2,3,4,4,4,3,4,4,3,3,4,4,3,4,1,1,1,1,1,1,2,1,2,2,3,4,3,1,3,2,2,1,1,3,2,2,2,1,1,1,2,2,3,1,3,2,2,2
9.83,432.9399199999999,434.60417200000006,474.19860399999993,465.139558,413.782254,8.12699,6.27818,9.85265,6.54828,12.18062,7.23693,11.76022,7.03769,6.52496,7.83685,8.246927241275076,7.8830800000000005,10.801940000000002,12.13203,7.62363,22.0,0.0,0.0,7.86029,6.91586,11.79092,826.6666700000001,21.0,7.000000000000001,7.000000000000001,0.0,1.0,7.63433,7.526649999999999,7.334360000000001,10.27928,177.77778,74.07407,2,2,3,2,1,1,2,2,2,2,4,3,3,1,1,1,2,3,4,3,2,3,3,1,3,1,3,1,1,1,1,1,1,2,2,2,2,3,3,1,1,2,2,1,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,1,3,4,4,4,1,4,4,1,2,1,2,3,1,1,2,2,3,3,3,4,3,4,5,5,3,2,1,2,1,1,1,1,1,1,1,1,2,3,1,3,2,4,1,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,3,3,3,3,2,3,1,3,3,4,2,3,4,4,3,4,4,3,3,3,2,2,4,1,2,3,3,2,4,3,3,4,3,3,2,3,3,3,2,2,3,4,4,4,3,4,4,3,3,4,4,3,4,1,1,1,1,1,1,2,1,2,2,3,4,3,1,3,2,2,1,1,3,2,2,2,1,1,1,2,2,3,1,3,2,2,2
9.67,566.833618,533.962938,565.044852,557.927706,554.1161519999999,7.20676,8.64972,12.567489999999998,7.8348,9.00419,7.68295,11.76022,9.29058,8.92588,5.584780000000001,5.4551,5.32476,7.0695500000000004,7.91212,5.47972,22.0,0.0,0.0,7.86029,6.91586,11.79092,826.6666700000001,21.0,7.000000000000001,7.000000000000001,0.0,1.0,7.63433,7.526649999999999,7.334360000000001,10.27928,177.77778,74.07407,2,4,2,1,2,1,2,1,2,2,5,3,4,1,1,1,4,3,4,1,1,3,2,1,2,2,3,1,3,1,1,1,1,2,2,2,2,1,4,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,2,3,4,3,1,1,4,4,1,2,1,2,3,1,1,2,2,3,3,3,4,3,4,5,5,3,2,1,2,1,1,1,1,1,1,1,1,2,3,1,3,2,4,1,2,2,2,2,2,2,3,1,1,2,2,2,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,3,3,3,3,2,3,1,3,3,4,2,3,4,4,3,4,4,3,3,3,2,2,4,1,2,3,3,2,4,3,3,4,3,3,2,3,3,3,2,2,3,4,4,4,3,4,4,3,3,4,4,3,4,1,1,1,1,1,1,2,1,2,2,3,4,3,1,3,2,2,1,1,3,2,2,2,1,1,1,2,2,3,1,3,2,2,2
10.42,548.1819939999999,507.460486,574.6798920000001,559.032658,549.220738,10.50352,9.82079,9.03816,9.56347,11.50099,8.96826,10.90567,10.543369999999998,10.72985,9.35253,11.55635,10.3576,11.18387,10.83953,12.157349999999997,22.0,0.0,0.0,7.86029,6.91586,11.79092,826.6666700000001,21.0,7.000000000000001,7.000000000000001,0.0,1.0,7.63433,7.526649999999999,7.334360000000001,10.27928,177.77778,74.07407,1,3,3,1,1,1,1,1,1,1,5,4,4,2,2,1,2,2,2,1,2,1,1,2,1,2,2,1,2,1,1,1,1,2,2,2,2,1,3,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,1,1,4,2,2,1,4,4,1,2,1,2,3,1,1,2,2,3,3,3,4,3,4,5,5,3,2,1,2,1,1,1,1,1,1,1,1,2,3,1,3,2,4,1,2,2,2,2,2,2,3,1,1,2,2,2,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,3,3,3,3,2,3,1,3,3,4,2,3,4,4,3,4,4,3,3,3,2,2,4,1,2,3,3,2,4,3,3,4,3,3,2,3,3,3,2,2,3,4,4,4,3,4,4,3,3,4,4,3,4,1,1,1,1,1,1,2,1,2,2,3,4,3,1,3,2,2,1,1,3,2,2,2,1,1,1,2,2,3,1,3,2,2,2
10.25,594.822034,587.1919100000001,635.10632,610.8009559999998,568.8834140000001,7.453760000000001,8.23773,12.567489999999998,9.56347,13.15938,9.17072,10.28978,8.94299,9.65449,2.07167,7.128779999999999,5.32476,10.10135,10.10603,10.47786,22.0,0.0,0.0,7.86029,6.91586,11.79092,826.6666700000001,21.0,7.000000000000001,7.000000000000001,0.0,1.0,7.63433,7.526649999999999,7.334360000000001,10.27928,177.77778,74.07407,1,4,3,1,1,2,2,2,2,2,5,2,3,1,1,1,1,1,3,1,1,3,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,3,2,4,1,1,1,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,1,1,4,2,4,1,4,4,1,2,1,2,3,1,1,2,2,3,3,3,4,3,4,5,5,3,2,1,2,1,1,1,1,1,1,1,1,2,3,1,3,2,4,1,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,3,3,3,3,2,3,1,3,3,4,2,3,4,4,3,4,4,3,3,3,2,2,4,1,2,3,3,2,4,3,3,4,3,3,2,3,3,3,2,2,3,4,4,4,3,4,4,3,3,4,4,3,4,1,1,1,1,1,1,2,1,2,2,3,4,3,1,3,2,2,1,1,3,2,2,2,1,1,1,2,2,3,1,3,2,2,2
9.92,496.26946,466.19314200000014,508.2327920000001,499.838014,508.06175400000006,8.77882,8.23773,12.567489999999998,11.54818,15.04369,9.86291,7.19857,9.60729,9.3078,6.169950000000001,10.9917,9.43432,13.91988,12.13203,7.9993799999999995,22.0,0.0,0.0,7.86029,6.91586,11.79092,826.6666700000001,21.0,7.000000000000001,7.000000000000001,0.0,1.0,7.63433,7.526649999999999,7.334360000000001,10.27928,177.77778,74.07407,1,3,3,2,1,2,1,1,2,2,5,4,3,1,1,2,1,1,1,4,1,2,2,1,1,1,2,3,3,1,1,1,1,2,2,1,2,3,3,1,1,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,1,2,1,1,3,4,1,5,1,4,4,1,2,1,2,3,1,1,2,2,3,3,3,4,3,4,5,5,3,2,1,2,1,1,1,1,1,1,1,1,2,3,1,3,2,4,1,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,3,3,3,3,2,3,1,3,3,4,2,3,4,4,3,4,4,3,3,3,2,2,4,1,2,3,3,2,4,3,3,4,3,3,2,3,3,3,2,2,3,4,4,4,3,4,4,3,3,4,4,3,4,1,1,1,1,1,1,2,1,2,2,3,4,3,1,3,2,2,1,1,3,2,2,2,1,1,1,2,2,3,1,3,2,2,2
9.83,553.0285719999999,524.9134839999999,586.693394,530.6268359999999,559.010136,8.34208,12.852619999999998,9.528710000000002,11.54818,12.18062,11.92201,10.90567,11.74392,10.72985,7.16522,8.81024,7.93271,9.0796,8.46496,7.8339,22.0,0.0,0.0,7.86029,6.91586,11.79092,826.6666700000001,21.0,7.000000000000001,7.000000000000001,0.0,1.0,7.63433,7.526649999999999,7.334360000000001,10.27928,177.77778,74.07407,1,4,1,2,1,2,2,2,2,1,4,4,4,2,1,1,1,1,3,1,1,3,1,1,1,1,1,1,3,1,1,1,1,2,2,2,2,2,3,2,2,1,1,1,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,3,2,3,2,1,1,1,4,4,1,2,1,2,3,1,1,2,2,3,3,3,4,3,4,5,5,3,2,1,2,1,1,1,1,1,1,1,1,2,3,1,3,2,4,1,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,3,3,3,3,2,3,1,3,3,4,2,3,4,4,3,4,4,3,3,3,2,2,4,1,2,3,3,2,4,3,3,4,3,3,2,3,3,3,2,2,3,4,4,4,3,4,4,3,3,4,4,3,4,1,1,1,1,1,1,2,1,2,2,3,4,3,1,3,2,2,1,1,3,2,2,2,1,1,1,2,2,3,1,3,2,2,2
10.17,526.2323159999999,491.041536,562.1631580000001,532.0579479999999,507.566766,8.34208,12.852619999999998,8.7378,13.33453,9.00419,8.58785,5.377279999999999,8.54792,8.47905,8.05673,9.21443,8.57506,10.801940000000002,12.13203,8.67085,80.0,7.000000000000001,3.0000000000000004,8.64017,6.91586,8.99347,853.3333299999999,30.0,23.000000000000004,23.000000000000004,1.0,1.0,8.24023,8.22671,8.67953,10.90415,250.0,33.33333,2,3,2,1,1,1,2,2,2,1,5,3,3,1,1,1,2,3,3,3,4,3,1,2,1,2,2,3,2,1,1,1,2,2,2,2,1,2,3,2,2,1,1,1,3,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,1,2,4,4,1,2,2,2,1,2,1,1,1,2,2,3,3,3,3,3,4,4,4,5,5,3,2,1,2,2,1,1,1,1,1,1,2,2,3,2,2,2,5,1,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,4,4,4,1,4,4,4,2,4,4,3,3,2,2,4,2,3,3,3,3,3,3,2,2,2,2,2,4,2,2,2,2,3,3,3,3,2,3,3,3,4,2,3,4,4,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,1,1,1,1,2,2,3,1,1,2,2,2,3,3,5,3,2,2,1
10.08,523.90753,502.23885599999994,515.556384,520.9149340000001,541.8644339999998,9.00789,12.852619999999998,12.567489999999998,13.33453,11.50099,10.83607,10.28978,14.41375,14.5106,10.26741,8.81024,9.43432,7.545869999999999,12.13203,9.34052,80.0,7.000000000000001,3.0000000000000004,8.64017,6.91586,8.99347,853.3333299999999,30.0,23.000000000000004,23.000000000000004,1.0,1.0,8.24023,8.22671,8.67953,10.90415,250.0,33.33333,2,3,1,2,1,2,2,2,2,2,5,3,4,2,2,1,2,2,4,2,1,2,1,1,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,4,4,1,1,1,6,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,3,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,3,3,3,3,3,4,4,4,5,5,3,2,1,2,2,1,1,1,1,1,1,2,2,3,2,2,2,5,1,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,4,4,4,1,4,4,4,2,4,4,3,3,2,2,4,2,3,3,3,3,3,3,2,2,2,2,2,4,2,2,2,2,3,3,3,3,2,3,3,3,4,2,3,4,4,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,1,1,1,1,2,2,3,1,1,2,2,2,3,3,5,3,2,2,1
