ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG06A,ACBG06B,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBR04,ATBR05,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG04,ASBG05A,ASBG05B,ASBG05C,ASBG05D,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG09A,ASBG09B,ASBG09C,ASBG09D,ASBG09E,ASBG09F,ASBG09G,ASBG09H,ASBG10A,ASBG10B,ASBG10C,ASBG10D,ASBG10E,ASBG10F,ASBG11A,ASBG11B,ASBG11C,ASBG11D,ASBG11E,ASBG11F,ASBG11G,ASBG11H,ASBG11I,ASBG11J,ASBR01A,ASBR01B,ASBR01C,ASBR01D,ASBR01E,ASBR01F,ASBR01G,ASBR01H,ASBR01I,ASBR02A,ASBR02B,ASBR02C,ASBR02D,ASBR02E,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASBR06A,ASBR06B,ASBR07A,ASBR07B,ASBR07C,ASBR07D,ASBR07E,ASBR07F,ASBR07G,ASBR07H,ASBR08A,ASBR08B,ASBR08C,ASBR08D,ASBR08E,ASBR08F,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASDRLOWP,ASBH01A,ASBH01B,ASBH01C,ASBH01D,ASBH01E,ASBH01F,ASBH01G,ASBH01H,ASBH01I,ASBH01J,ASBH01K,ASBH01L,ASBH01M,ASBH01N,ASBH01O,ASBH01P,ASBH01Q,ASBH01R,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH03F,ASBH04,ASBH05AA,ASBH05AB,ASBH05B,ASBH06,ASBH07A,ASBH07B,ASBH07C,ASBH07D,ASBH07E,ASBH07F,ASBH07G,ASBH08A,ASBH08B,ASBH08C,ASBH08D,ASBH08E,ASBH08F,ASBH09,ASBH10,ASBH11A,ASBH11B,ASBH11C,ASBH11D,ASBH11E,ASBH11F,ASBH11G,ASBH11H,ASBH12,ASBH13,ASBH14A,ASBH14B,ASBH14C,ASBH15A,ASBH15B,ASBH16,ASBH17A,ASBH17B,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH18FA,ASBH18FB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG03A,ACBG03B,ACBG04,ACBG05A,ACBG05B,ACBG06C,ACBG07A,ACBG07B,ACBG07C,ACBG08,ACBG10AA,ACBG10AB,ACBG10AC,ACBG10AD,ACBG10AE,ACBG10AF,ACBG10AG,ACBG10AH,ACBG10AI,ACBG10AJ,ACBG10BA,ACBG10BB,ACBG10BC,ACBG10BD,ACBG11A,ACBG11B,ACBG11C,ACBG11D,ACBG11E,ACBG11F,ACBG11G,ACBG11H,ACBG11I,ACBG11J,ACBG11K,ACBG11L,ACBG12A,ACBG12B,ACBG12C,ACBG12D,ACBG12E,ACBG12F,ACBG12G,ACBG12H,ACBG12I,ACBG12J,ACBG13,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG04,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBG10A,ATBG10B,ATBG10C,ATBG10D,ATBG10E,ATBG10F,ATBG10G,ATBG10H,ATBG10I,ATBG10J,ATBG10K,ATBG10L,ATBG11A,ATBG11B,ATBG11C,ATBG11D,ATBG11E,ATBG11F,ATBG11G,ATBG11H,ATBG11I,ATBG12A,ATBG12B,ATBG12C,ATBG12D,ATBG12E,ATBG12F,ATBR03A,ATBR03B,ATBR03C,ATBR03D,ATBR03E,ATBR03F,ATBR03G,ATBR03H,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
9.75,633.2697340000001,614.660934,627.0628220000001,640.09411,602.081366,8.34208,6.61933,10.965,6.90346,10.57259,7.865749999999999,8.428240000000002,11.74392,12.27791,14.774559999999997,15.01872,15.91536,10.445390000000002,12.13203,9.58447,200.0,232.0,152.0,9.0,5.0,8.99854,9.72437,12.9615,773.33333,30.0,25.0,25.0,3.0,5.000000000000001,280.0,200.0,8.24023,7.526649999999999,3.83998,9.1022,233.33333,166.66667,2,5,1,4,1,2,2,1,1,2,2,1,1,5,3,4,1,1,2,3,3,2,1,3,2,4,3,2,4,2,4,1,4,4,4,4,4,3,4,4,4,4,4,2,3,3,2,3,2,3,2,3,3,3,3,3,4,4,4,4,1,3,3,4,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,1,3,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,4,4,1,1,1,8,6,6,10,10,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,4,1,1,2,3,1,1,1,5,1,2,1,1,2,1,3,3,3,3,3,2,3,4,2,1,2,3,2,1,2,2,2,2,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,5,6,1,2,1,2,2,2,3,3,3,3,2,2,3,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,3,3,4,3,3,3,3,3,1,2,2,2,3,2,3,3,2,3,3,3,3,3,3,2,1,2,1,2,2,2,3,2,3,3,3,3,3,4,3,3,1,4,2,3,2,2,1,3,2,2,2,3,1,3,2,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,3,3,3,2,4,3,3,1,3,4,1,1,1,3,4,1,1,1,1,1,1,1,2,3,3,2,3,2
9.67,635.790714,610.854134,619.504626,601.7940839999999,620.1959,7.68647,5.88997,9.85265,7.25705,11.50099,8.58785,11.76022,13.046469999999998,12.27791,9.79887,10.04897,9.88273,9.422330000000002,7.35062,9.34052,200.0,232.0,152.0,9.0,5.0,8.99854,9.72437,12.9615,773.33333,30.0,25.0,25.0,3.0,5.000000000000001,280.0,200.0,8.24023,7.526649999999999,3.83998,9.1022,233.33333,166.66667,2,5,1,5,2,1,1,1,2,2,2,2,1,5,3,3,1,1,2,2,1,4,4,3,3,4,4,2,4,3,4,1,3,3,3,4,4,4,4,4,4,4,1,1,2,1,4,4,4,3,2,3,4,3,4,3,2,2,3,2,1,2,4,4,1,4,2,1,1,3,4,2,1,4,4,4,4,3,3,1,2,2,2,1,3,2,1,1,1,2,2,2,2,3,1,1,1,1,1,1,2,3,2,3,1,1,1,1,2,2,2,2,1,1,1,5,2,2,2,2,3,3,3,3,2,2,2,2,3,2,4,1,3,2,2,3,2,2,2,2,4,4,1,1,1,7,8,5,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,3,2,2,4,1,1,2,3,1,1,1,5,1,2,1,1,2,1,3,3,3,3,3,2,3,4,2,1,2,3,2,1,2,2,2,2,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,5,6,1,2,1,2,2,2,3,3,3,3,2,2,3,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,3,3,4,3,3,3,3,3,1,2,2,2,3,2,3,3,2,3,3,3,3,3,3,2,1,2,1,2,2,2,3,2,3,3,3,3,3,4,3,3,1,4,2,3,2,2,1,3,2,2,2,3,1,3,2,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,3,3,3,2,4,3,3,1,3,4,1,1,1,3,4,1,1,1,1,1,1,1,2,3,3,2,3,2
10.33,587.0033860000001,601.91991,570.8519399999999,597.2829439999999,577.29431,10.97885,7.55475,10.28695,5.9791,9.89746,5.35292,7.19857,9.91526,10.72985,8.05673,7.128779999999999,7.49173,10.801940000000002,9.52493,8.67085,200.0,232.0,152.0,9.0,5.0,8.99854,9.72437,12.9615,773.33333,30.0,25.0,25.0,3.0,5.000000000000001,280.0,200.0,8.24023,7.526649999999999,3.83998,9.1022,233.33333,166.66667,1,4,3,1,1,1,2,1,2,2,1,2,2,5,1,1,2,2,1,2,1,1,1,2,2,1,1,2,3,3,3,2,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,3,4,3,3,2,3,3,2,3,4,3,4,4,3,3,4,3,4,1,4,4,4,3,4,4,4,2,3,4,1,1,2,1,3,2,3,3,2,2,1,3,2,2,2,3,2,2,2,2,3,3,3,3,1,1,3,3,1,1,1,2,2,2,2,2,1,2,1,3,3,1,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,4,2,3,2,2,2,2,3,2,1,1,1,7,6,5,11,11,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,3,1,1,2,3,1,1,1,5,1,2,1,1,2,1,3,3,3,3,3,2,3,4,2,1,2,3,2,1,2,2,2,2,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,5,6,1,2,1,2,2,2,3,3,3,3,2,2,3,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,3,3,4,3,3,3,3,3,1,2,2,2,3,2,3,3,2,3,3,3,3,3,3,2,1,2,1,2,2,2,3,2,3,3,3,3,3,4,3,3,1,4,2,3,2,2,1,3,2,2,2,3,1,3,2,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,3,3,3,2,4,3,3,1,3,4,1,1,1,3,4,1,1,1,1,1,1,1,2,3,3,2,3,2
10.33,588.491666,605.647124,584.7379859999999,573.387448,580.706772,10.12086,10.82106,12.567489999999998,7.63232,10.98651,11.30153,10.28978,11.74392,10.34719,8.05673,9.62426,8.78784,10.445390000000002,9.52493,8.2504,200.0,232.0,152.0,9.0,5.0,8.99854,9.72437,12.9615,773.33333,30.0,25.0,25.0,3.0,5.000000000000001,280.0,200.0,8.24023,7.526649999999999,3.83998,9.1022,233.33333,166.66667,1,4,2,5,1,1,1,1,1,1,2,2,1,5,3,3,2,3,2,3,1,1,1,1,1,3,1,1,1,2,1,1,4,4,4,4,4,4,4,4,4,4,1,2,2,3,2,3,3,2,2,4,3,3,3,3,1,2,4,1,4,1,2,2,1,4,1,1,1,2,1,1,1,1,4,4,4,2,1,1,2,2,1,1,3,2,2,2,2,2,2,3,1,3,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,5,2,2,2,2,2,2,2,2,2,1,1,1,2,2,3,3,2,2,2,2,2,2,2,3,2,3,1,1,1,7,6,6,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,1,2,4,1,2,2,3,1,1,1,5,1,2,1,1,2,1,3,3,3,3,3,2,3,4,2,1,2,3,2,1,2,2,2,2,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,5,6,1,2,1,2,2,2,3,3,3,3,2,2,3,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,3,3,4,3,3,3,3,3,1,2,2,2,3,2,3,3,2,3,3,3,3,3,3,2,1,2,1,2,2,2,3,2,3,3,3,3,3,4,3,3,1,4,2,3,2,2,1,3,2,2,2,3,1,3,2,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,3,3,3,2,4,3,3,1,3,4,1,1,1,3,4,1,1,1,1,1,1,1,2,3,3,2,3,2
10.25,563.764522,531.410122,540.26627,553.217308,581.744234,6.93942,8.23773,10.28695,8.05152,10.98651,9.38515,8.66987,8.86696,9.42536,8.91792,9.21443,9.00134,11.18387,8.46496,8.83807,200.0,232.0,152.0,9.0,5.0,8.99854,9.72437,12.9615,773.33333,30.0,25.0,25.0,3.0,5.000000000000001,280.0,200.0,8.24023,7.526649999999999,3.83998,9.1022,233.33333,166.66667,1,4,3,1,2,2,1,1,2,2,1,2,1,1,3,4,1,1,4,2,3,4,4,4,4,1,2,2,1,3,2,1,3,3,4,4,4,4,4,4,4,4,1,2,3,3,2,1,3,2,1,3,4,3,4,2,2,1,3,3,1,1,4,4,1,4,2,1,3,1,1,3,2,3,2,4,4,3,2,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1,1,5,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,3,3,2,1,2,1,4,4,2,7,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,4,3,2,2,3,1,1,1,5,1,2,1,1,2,1,3,3,3,3,3,2,3,4,2,1,2,3,2,1,2,2,2,2,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,5,6,1,2,1,2,2,2,3,3,3,3,2,2,3,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,3,3,4,3,3,3,3,3,1,2,2,2,3,2,3,3,2,3,3,3,3,3,3,2,1,2,1,2,2,2,3,2,3,3,3,3,3,4,3,3,1,4,2,3,2,2,1,3,2,2,2,3,1,3,2,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,3,3,3,2,4,3,3,1,3,4,1,1,1,3,4,1,1,1,1,1,1,1,2,3,3,2,3,2
10.17,639.495682,668.2335659999999,647.67464,682.04012,675.549878,9.25019,8.23773,9.03816,10.66007,10.57259,8.7748,7.19857,10.22238,10.72985,10.77067,11.55635,11.16498,12.12899,10.83953,8.88647,200.0,232.0,152.0,9.0,5.0,8.99854,9.72437,12.9615,773.33333,30.0,25.0,25.0,3.0,5.000000000000001,280.0,200.0,8.24023,7.526649999999999,3.83998,9.1022,233.33333,166.66667,1,5,2,1,1,1,2,1,1,1,2,1,2,5,3,2,2,3,1,3,2,2,1,2,4,1,2,2,1,3,2,1,2,4,3,3,4,4,3,3,4,4,2,1,1,1,2,1,1,1,1,3,3,3,3,3,3,2,2,4,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,1,2,2,3,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,1,4,2,1,1,1,1,1,1,3,1,1,1,1,2,1,4,3,4,2,2,3,3,1,2,3,2,3,1,1,1,8,9,6,2,10,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,1,1,2,4,1,1,2,3,1,1,1,5,1,2,1,1,2,1,3,3,3,3,3,2,3,4,2,1,2,3,2,1,2,2,2,2,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,5,6,1,2,1,2,2,2,3,3,3,3,2,2,3,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,3,3,4,3,3,3,3,3,1,2,2,2,3,2,3,3,2,3,3,3,3,3,3,2,1,2,1,2,2,2,3,2,3,3,3,3,3,4,3,3,1,4,2,3,2,2,1,3,2,2,2,3,1,3,2,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,3,3,3,2,4,3,3,1,3,4,1,1,1,3,4,1,1,1,1,1,1,1,2,3,3,2,3,2
10.17,612.2658039999999,626.3375920000001,576.026516,623.8426,591.23179,7.68647,7.87932,10.965,8.54449,10.98651,7.767469999999999,5.95198,10.543369999999998,10.72985,10.77067,11.55635,11.16498,12.12899,10.83953,8.88647,200.0,232.0,152.0,9.0,5.0,8.99854,9.72437,12.9615,773.33333,30.0,25.0,25.0,3.0,5.000000000000001,280.0,200.0,8.24023,7.526649999999999,3.83998,9.1022,233.33333,166.66667,1,4,1,2,1,1,2,1,1,1,2,2,2,5,1,2,2,3,3,4,1,2,1,4,4,4,4,2,1,3,1,1,4,4,3,4,4,4,4,4,4,4,2,4,1,1,4,1,1,1,1,3,4,3,4,2,4,3,2,4,1,3,4,2,4,2,4,3,1,3,1,4,4,1,1,3,2,3,2,1,2,2,3,3,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,1,4,2,1,1,1,1,1,1,3,1,1,1,1,2,1,4,3,4,2,2,3,3,1,2,3,2,3,1,1,1,8,9,6,10,10,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,1,1,2,4,1,1,2,3,1,1,1,5,1,2,1,1,2,1,3,3,3,3,3,2,3,4,2,1,2,3,2,1,2,2,2,2,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,5,6,1,2,1,2,2,2,3,3,3,3,2,2,3,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,3,3,4,3,3,3,3,3,1,2,2,2,3,2,3,3,2,3,3,3,3,3,3,2,1,2,1,2,2,2,3,2,3,3,3,3,3,4,3,3,1,4,2,3,2,2,1,3,2,2,2,3,1,3,2,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,3,3,3,2,4,3,3,1,3,4,1,1,1,3,4,1,1,1,1,1,1,1,2,3,3,2,3,2
10.08,623.075624,614.639124,611.839026,619.3925,607.2643320000001,12.60945,10.82106,9.85265,8.83577,13.15938,8.40525,10.28978,8.08848,8.92588,10.26741,13.20593,11.47732,10.445390000000002,10.83953,8.88647,200.0,232.0,152.0,9.0,5.0,8.99854,9.72437,12.9615,773.33333,30.0,25.0,25.0,3.0,5.000000000000001,280.0,200.0,8.24023,7.526649999999999,3.83998,9.1022,233.33333,166.66667,1,4,1,1,1,2,2,1,1,1,2,2,1,5,3,3,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,4,1,4,4,4,4,4,4,4,4,2,2,1,1,2,2,2,1,2,4,4,3,4,4,4,2,4,1,1,2,4,2,2,1,2,2,2,2,2,2,1,2,4,4,4,1,1,1,2,1,2,1,2,2,1,2,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,3,3,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,3,1,1,1,1,4,2,6,4,12,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,2,1,2,3,3,2,2,3,1,1,1,5,1,2,1,1,2,1,3,3,3,3,3,2,3,4,2,1,2,3,2,1,2,2,2,2,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,5,6,1,2,1,2,2,2,3,3,3,3,2,2,3,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,3,3,4,3,3,3,3,3,1,2,2,2,3,2,3,3,2,3,3,3,3,3,3,2,1,2,1,2,2,2,3,2,3,3,3,3,3,4,3,3,1,4,2,3,2,2,1,3,2,2,2,3,1,3,2,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,3,3,3,2,4,3,3,1,3,4,1,1,1,3,4,1,1,1,1,1,1,1,2,3,3,2,3,2
9.92,605.849776,638.071594,663.199574,633.149122,634.735406,14.77909,9.82079,12.567489999999998,13.33453,13.15938,11.92201,10.74356,9.91526,10.34719,8.05673,9.21443,8.57506,10.445390000000002,12.13203,13.71967,200.0,232.0,152.0,9.0,5.0,8.99854,9.72437,12.9615,773.33333,30.0,25.0,25.0,3.0,5.000000000000001,280.0,200.0,8.24023,7.526649999999999,3.83998,9.1022,233.33333,166.66667,1,4,3,2,1,2,2,1,2,1,1,1,1,5,1,4,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,4,3,4,4,4,1,1,4,1,1,2,2,1,1,4,1,1,1,1,1,1,1,3,3,3,4,1,1,1,1,1,1,1,2,2,2,2,2,2,1,3,2,3,2,1,2,2,2,2,3,2,1,2,1,1,1,2,2,2,2,2,1,2,1,3,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,4,1,1,4,1,1,1,1,3,3,1,1,1,8,6,6,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,1,3,1,2,2,3,1,1,1,5,1,2,1,1,2,1,3,3,3,3,3,2,3,4,2,1,2,3,2,1,2,2,2,2,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,5,6,1,2,1,2,2,2,3,3,3,3,2,2,3,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,3,3,4,3,3,3,3,3,1,2,2,2,3,2,3,3,2,3,3,3,3,3,3,2,1,2,1,2,2,2,3,2,3,3,3,3,3,4,3,3,1,4,2,3,2,2,1,3,2,2,2,3,1,3,2,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,3,3,3,2,4,3,3,1,3,4,1,1,1,3,4,1,1,1,1,1,1,1,2,3,3,2,3,2
9.92,622.99126,644.2996,608.838722,626.847486,616.108466,8.77882,9.82079,12.567489999999998,8.28542,10.57259,9.17072,9.399640000000002,12.29825,13.04932,10.77067,8.81024,9.65595,13.91988,6.27013,8.67085,200.0,232.0,152.0,9.0,5.0,8.99854,9.72437,12.9615,773.33333,30.0,25.0,25.0,3.0,5.000000000000001,280.0,200.0,8.24023,7.526649999999999,3.83998,9.1022,233.33333,166.66667,1,4,1,4,1,2,2,1,2,2,2,2,1,5,3,4,2,1,2,2,1,3,2,2,3,3,2,1,1,2,1,1,4,4,4,4,4,4,4,4,4,4,2,1,2,2,2,3,2,2,1,3,3,2,4,3,3,3,3,3,2,3,3,2,2,3,2,2,1,1,2,2,2,3,3,3,4,2,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,3,1,1,3,1,1,1,2,2,2,2,2,1,2,1,3,2,1,1,1,1,1,1,1,2,2,3,3,3,2,4,1,2,2,3,1,2,1,2,2,4,5,1,1,1,7,6,6,3,10,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,2,2,1,3,2,3,1,1,2,3,1,1,1,5,1,2,1,1,2,1,3,3,3,3,3,2,3,4,2,1,2,3,2,1,2,2,2,2,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,5,6,1,2,1,2,2,2,3,3,3,3,2,2,3,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,3,3,4,3,3,3,3,3,1,2,2,2,3,2,3,3,2,3,3,3,3,3,3,2,1,2,1,2,2,2,3,2,3,3,3,3,3,4,3,3,1,4,2,3,2,2,1,3,2,2,2,3,1,3,2,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,3,3,3,2,4,3,3,1,3,4,1,1,1,3,4,1,1,1,1,1,1,1,2,3,3,2,3,2
